textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
52,OBAMA,"Look, I’m very proud of my vice presidential selection, Joe Biden, who is the chairman of the Senate Foreign Relations Committee, and as he explains, and as John well knows, the issues of Afghanistan, the issues of Iraq, critical issues like that, don’t go through my subcommittee because they’re done as a committee as a whole. But that’s Senate inside baseball. But let’s get back to the core issue here. Senator McCain is absolutely right that the violence has been reduced as a consequence of the extraordinary sacrifice of our troops and our military families. They have done a brilliant job, and General Petraeus has done a brilliant job. But understand, that was a tactic designed to contain the damage of the previous four years of mismanagement of this war. And so John likes — John, you like to pretend like the war started in 2007. You talk about the surge. The war started in 2003, and at the time when the war started, you said it was going to be quick and easy. You said we knew where the weapons of mass destruction were. You were wrong. You said that we were going to be greeted as liberators. You were wrong. You said that there was no history of violence between Shia and Sunni. And you were wrong. And so my question is…",0.08004235,0.8811929,0.7277136,0.6254409,0.83578813,0.3498539,0.7845626,0.9241767
53,OBAMA,"… of judgment, of whether or not — of whether or not — if the question is who is best-equipped as the next president to make good decisions about how we use our military, how we make sure that we are prepared and ready for the next conflict, then I think we can take a look at our judgment.",0.016210219,0.3028177,0.2707453,0.50670505,0.20716603,0.060831316,0.30641842,0.84428996
54,MCCAIN,"I’m afraid Senator Obama doesn’t understand the difference between a tactic and a strategy. But the important — I’d like to tell you, two Fourths of July ago I was in Baghdad. General Petraeus invited Senator Lindsey Graham and me to attend a ceremony where 688 brave young Americans, whose enlistment had expired, were reenlisting to stay and fight for Iraqi freedom and American freedom. I was honored to be there. I was honored to speak to those troops. And you know, afterwards, we spent a lot of time with them. And you know what they said to us? They said, let us win. They said, let us win. We don’t want our kids coming back here. And this strategy, and this general, they are winning. Senator Obama refuses to acknowledge that we are winning in Iraq.",0.112436704,0.9209545,0.84068066,0.616174,0.6849934,0.79993147,0.6152004,0.9153347
55,OBAMA,That’s not true.,0.012063419,0.26881334,0.24661607,0.5271598,0.089099705,0.21249197,0.045059014,0.6379401
56,MCCAIN,They just passed an electoral…,0.014702292,0.29427427,0.075465895,0.5473918,0.089099705,0.21249197,0.065543100000000007,0.40670285
57,OBAMA,That’s not true.,0.012063419,0.26881334,0.24661607,0.5271598,0.089099705,0.21249197,0.045059014,0.6379401
58,MCCAIN,"An election law just in the last few days. There is social, economic progress, and a strategy, a strategy of going into an area, clearing and holding, and the people of the country then become allied with you. They inform on the bad guys. And peace comes to the country, and prosperity. That’s what’s happening in Iraq, and it wasn’t a tactic.",0.034984488,0.4395828,0.61781675,0.44215542,0.7481909,0.07647543,0.7265571,0.7980979
59,OBAMA,"Jim, Jim, this is a big…",0.021903414,0.50845575,0.3298799,0.35029194,0.08641282,0.5134133,0.04786215,0.67523175
60,MCCAIN,"It was a strategy. And that same strategy will be employed in Afghanistan by this great general. And Senator Obama, who after promising not to vote to cut off funds for the troops, did the incredible thing of voting to cut off the funds for the troops in Iraq and Afghanistan.",0.021432023,0.72854507,0.6772493,0.24966244,0.48173836,0.16480204,0.44332382,0.777631
61,OBAMA,"Jim, there are a whole bunch of things we have got to answer. First of all, let’s talk about this troop funding issue because John always brings this up. Senator McCain cut — Senator McCain opposed funding for troops in legislation that had a timetable, because he didn’t believe in a timetable. I opposed funding a mission that had no timetable, and was open- ended, giving a blank check to George Bush. We had a difference on the timetable. We didn’t have a difference on whether or not we were going to be funding troops. We had a legitimate difference, and I absolutely understand the difference between tactics and strategy. And the strategic question that the president has to ask is not whether or not we are employing a particular approach in the country once we have made the decision to be there. The question is, was this wise? We have seen Afghanistan worsen, deteriorate. We need more troops there. We need more resources there. Senator McCain, in the rush to go into Iraq, said, you know what? We’ve been successful in Afghanistan. There is nobody who can pose a threat to us there. This is a time when bin Laden was still out, and now they’ve reconstituted themselves. Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there. But we can’t do it if we are not willing to give Iraq back its country. Now, what I’ve said is we should end this war responsibly. We should do it in phases. But in 16 months we should be able to reduce our combat troops, put — provide some relief to military families and our troops and bolster our efforts in Afghanistan so that we can capture and kill bin Laden and crush al Qaeda. And right now, the commanders in Afghanistan, as well as Admiral Mullen, have acknowledged that we don’t have enough troops to deal with Afghanistan because we still have more troops in Iraq than we did before the surge.",0.06025757,0.9080352,0.66003996,0.7901455,0.8919611,0.4535681,0.84940207,0.8915652
62,MCCAIN,Admiral Mullen suggests that Senator Obama’s plan is dangerous for America.,0.09033044,0.4304413,0.092282765,0.33050102,0.14423282,0.059367552,0.08470667,0.66112393
63,OBAMA,That’s not the case.,0.008607753,0.21934268,0.275634,0.32067287,0.08507892,0.23307432,0.051662933,0.6595649
64,MCCAIN,That’s what …,0.013257195,0.43502206,0.26587954,0.5939831,0.115097,0.4188109,0.041384697,0.60115284
65,OBAMA,What he said was a precipitous…,0.10696511,0.18180253,0.25620726,0.6983388,0.059745956,0.09404765,0.043212753,0.5093774
66,MCCAIN,That’s what Admiral Mullen said.,0.0109324735,0.33010924,0.12668316,0.48531243,0.089099705,0.18186516,0.055537287,0.6048477
67,OBAMA,… withdrawal would be dangerous. He did not say that. That’s not true.,0.019351736,0.19607584,0.32491422,0.42996442,0.18201867,0.09591586,0.15545581,0.57248515
68,MCCAIN,"And also General Petraeus said the same thing. Osama bin Laden and General Petraeus have one thing in common that I know of, they both said that Iraq is the central battleground. Now General Petraeus has praised the successes, but he said those successes are fragile and if we set a specific date for withdrawal — and by the way, Senator Obama’s original plan, they would have been out last spring before the surge ever had a chance to succeed. And I’m — I’m — understand why Senator Obama was surprised and said that the surge succeeded beyond his wildest expectations.",0.104795754,0.8911329,0.58772856,0.70678926,0.80375975,0.4145413,0.7307748,0.87036675
69,MCCAIN,"It didn’t exceed beyond mine, because I know that that’s a strategy that has worked and can succeed. But if we snatch defeat from the jaws of victory and adopt Senator Obama’s plan, then we will have a wider war and it will make things more complicated throughout the region, including in Afghanistan.",0.05304765,0.78253055,0.4579505,0.50928706,0.55590534,0.43171954,0.46655142,0.81576157
70,OBAMA,"Yes, I think we need more troops. I’ve been saying that for over a year now. And I think that we have to do it as quickly as possible, because it’s been acknowledged by the commanders on the ground the situation is getting worse, not better. We had the highest fatalities among U.S. troops this past year than at any time since 2002. And we are seeing a major offensive taking place — Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion. They are feeling emboldened. And we cannot separate Afghanistan from Iraq, because what our commanders have said is we don’t have the troops right now to deal with Afghanistan. So I would send two to three additional brigades to Afghanistan. Now, keep in mind that we have four times the number of troops in Iraq, where nobody had anything to do with 9/11 before we went in, where, in fact, there was no Al Qaida before we went in, but we have four times more troops there than we do in Afghanistan. And that is a strategic mistake, because every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States and that Secretary of Defense Gates acknowledged the central front — that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan. So here’s what we have to do comprehensively, though. It’s not just more troops. We have to press the Afghan government to make certain that they are actually working for their people. And I’ve said this to President Karzai. Number two, we’ve got to deal with a growing poppy trade that has exploded over the last several years. Number three, we’ve got to deal with Pakistan, because Al Qaida and the Taliban have safe havens in Pakistan, across the border in the northwest regions, and although, you know, under George Bush, with the support of Senator McCain, we’ve been giving them $10 billion over the last seven years, they have not done what needs to be done to get rid of those safe havens. And until we do, Americans here at home are not going to be safe.",0.15213956,0.8759113,0.80240166,0.6060231,0.86167395,0.5608956,0.84827054,0.8198948
71,MCCAIN,"First of all, I won’t repeat the mistake that I regret enormously, and that is, after we were able to help the Afghan freedom fighters and drive the Russians out of Afghanistan, we basically washed our hands of the region. And the result over time was the Taliban, Al Qaida, and a lot of the difficulties we are facing today. So we can’t ignore those lessons of history. Now, on this issue of aiding Pakistan, if you’re going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you’d better be prepared to pull the trigger. I’m not prepared at this time to cut off aid to Pakistan. So I’m not prepared to threaten it, as Senator Obama apparently wants to do, as he has said that he would announce military strikes into Pakistan. We’ve got to get the support of the people of — of Pakistan. He said that he would launch military strikes into Pakistan. Now, you don’t do that. You don’t say that out loud. If you have to do things, you have to do things, and you work with the Pakistani government. Now, the new president of Pakistan, Kardari , has got his hands full. And this area on the border has not been governed since the days of Alexander the Great. I’ve been to Waziristan. I can see how tough that terrain is. It’s ruled by a handful of tribes. And, yes, Senator Obama calls for more troops, but what he doesn’t understand, it’s got to be a new strategy, the same strategy that he condemned in Iraq. It’s going to have to be employed in Afghanistan. And we’re going to have to help the Pakistanis go into these areas and obtain the allegiance of the people. And it’s going to be tough. They’ve intermarried with Al Qaida and the Taliban. And it’s going to be tough. But we have to get the cooperation of the people in those areas. And the Pakistanis are going to have to understand that that bombing in the Marriott Hotel in Islamabad was a signal from the terrorists that they don’t want that government to cooperate with us in combating the Taliban and jihadist elements. So we’ve got a lot of work to do in Afghanistan. But I’m confident, now that General Petraeus is in the new position of command, that we will employ a strategy which not only means additional troops — and, by the way, there have been 20,000 additional troops, from 32,000 to 53,000, and there needs to be more. So it’s not just the addition of troops that matters. It’s a strategy that will succeed. And Pakistan is a very important element in this. And I know how to work with them. And I guarantee you I would not publicly state that I’m going to attack them.",0.19314334,0.9111684,0.77781624,0.49640843,0.8674655,0.42309713,0.8310783,0.8897419
72,OBAMA,"Nobody talked about attacking Pakistan. Here’s what I said. And if John wants to disagree with this, he can let me know, that, if the United States has Al Qaida, bin Laden, top-level lieutenants in our sights, and Pakistan is unable or unwilling to act, then we should take them out. Now, I think that’s the right strategy; I think that’s the right policy. And, John, I — you’re absolutely right that presidents have to be prudent in what they say. But, you know, coming from you, who, you know, in the past has threatened extinction for North Korea and, you know, sung songs about bombing Iran, I don’t know, you know, how credible that is. I think this is the right strategy. Now, Senator McCain is also right that it’s difficult. This is not an easy situation. You’ve got cross-border attacks against U.S. troops. And we’ve got a choice. We could allow our troops to just be on the defensive and absorb those blows again and again and again, if Pakistan is unwilling to cooperate, or we have to start making some decisions. And the problem, John, with the strategy that’s been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic. We had a 20th-century mindset that basically said, “Well, you know, he may be a dictator, but he’s our dictator.” And as a consequence, we lost legitimacy in Pakistan. We spent $10 billion. And in the meantime, they weren’t going after Al Qaida, and they are more powerful now than at any time since we began the war in Afghanistan. That’s going to change when I’m president of the United States.",0.1996317,0.889524,0.7354189,0.75837433,0.8294018,0.30789703,0.725853,0.8504728
73,MCCAIN,"I — I don’t think that Senator Obama understands that there was a failed state in Pakistan when Musharraf came to power. Everybody who was around then, and had been there, and knew about it knew that it was a failed state. But let me tell you, you know, this business about bombing Iran and all that, let me tell you my record. Back in 1983, when I was a brand-new United States congressman, the one — the person I admired the most and still admire the most, Ronald Reagan, wanted to send Marines into Lebanon. And I saw that, and I saw the situation, and I stood up, and I voted against that, because I was afraid that they couldn’t make peace in a place where 300 or 400 or several hundred Marines would make a difference. Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks. And then we had Somalia — then we had the first Gulf War. I supported — I supported that. I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia. That was the right thing to do, to stop genocide and to preserve what was necessary inside of Europe. I supported what we did in Kosovo. I supported it because ethnic cleansing and genocide was taking place there. And I have a record — and Somalia, I opposed that we should turn — turn the force in Somalia from a peacekeeping force into a peacemaking force, which they were not capable of. So I have a record. I have a record of being involved in these national security issues, which involve the highest responsibility and the toughest decisions that any president can make, and that is to send our young men and women into harm’s way. And I’ll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, “Senator McCain, I want you to do me the honor of wearing a bracelet with my son’s name on it.” He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, “I will — I will wear his bracelet with honor.” And this was August, a year ago. And then she said, “But, Senator McCain, I want you to do everything — promise me one thing, that you’ll do everything in your power to make sure that my son’s death was not in vain.” That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don’t want defeat. I know what thatâ€™s like when an army is defeated.",0.18649188,0.9078645,0.86105126,0.5524739,0.86851203,0.82950974,0.77224267,0.9048312
74,MCCAIN,"A war that I was in, where we had an Army, that it wasn’t through any fault of their own, but they were defeated. And I know how hard it is for that — for an Army and a military to recover from that. And it did and we will win this one and we won’t come home in defeat and dishonor and probably have to go back if we fail.",0.054779384,0.75025713,0.8470432,0.091476426,0.35357013,0.5571731,0.40383098,0.77588475
75,OBAMA,"Jim, let me just make a point. I’ve got a bracelet, too, from Sergeant – from the mother of Sergeant Ryan David Jopeck , given to me in green bay. She asked me, can you please make sure another mother is not going through what I’m going through. No U.S. soldier ever dies in vain because they’re carrying out the missions of their commander in chief. And we honor all the service that they’ve provided. Our troops have performed brilliantly. The question is for the next president, are we making good judgments about how to keep America safe precisely because sending our military into battle is such an enormous step. And the point that I originally made is that we took our eye off Afghanistan, we took our eye off the folks who perpetrated 9/11, they are still sending out videotapes and Senator McCain, nobody is talking about defeat in Iraq, but I have to say we are having enormous problems in Afghanistan because of that decision. And it is not true you have consistently been concerned about what happened in Afghanistan. At one point, while you were focused on Iraq, you said well, we can “muddle through” Afghanistan. You don’t muddle through the central front on terror and you don’t muddle through going after bin Laden. You don’t muddle through stamping out the Taliban. I think that is something we have to take seriously. And when I’m president, I will.",0.07687678,0.9174284,0.8627048,0.8174391,0.8571585,0.62545824,0.8229188,0.91862524
76,MCCAIN,"You might think that with that kind of concern that Senator Obama would have gone to Afghanistan, particularly given his responsibilities as a subcommittee chairman. By the way, when I’m subcommittee chairman, we take up the issues under my subcommittee. But the important thing is — the important thing is I visited Afghanistan and I traveled to Waziristan and I traveled to these places and I know what our security requirements are. I know what our needs are. So the point is that we will prevail in Afghanistan, but we need the new strategy and we need it to succeed. But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama’s set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region. Senator Obama doesn’t seem to understand there is a connected between the two.",0.058490243,0.9040861,0.78176063,0.6338102,0.7870278,0.64410317,0.8310783,0.8887437
77,OBAMA,"A testimony to you, Jim.",0.0074768066,0.740933,0.62449014,0.22753993,0.11220652,0.4535681,0.08581485,0.87416404
78,MCCAIN,"My reading of the threat from Iran is that if Iran acquires nuclear weapons, it is an existential threat to the State of Israel and it is a threat to other countries in the region because the other countries in the region will feel compelling requirement to acquire nuclear weapons as well. Now we cannot allow a second Holocaust. Let’s just make that very clear. What I have proposed for a long time, and I’ve had conversation with foreign leaders about forming a league of democracies, let’s be clear and let’s have some straight talk. The Russians are preventing significant action in the United Nations Security Council. I have proposed a league of democracies, a group of people – a group of countries that share common interests, common values, common ideals, they also control a lot of the world’s economic power. We could impose significant meaningful, painful sanctions on the Iranians that I think could have a beneficial effect. The Iranians have a lousy government, so therefore their economy is lousy, even though they have significant oil revenues. So I am convinced that together, we can, with the French, with the British, with the Germans and other countries, democracies around the world, we can affect Iranian behavior. But have no doubt, but have no doubt that the Iranians continue on the path to the acquisition of a nuclear weapon as we speak tonight. And it is a threat not only in this region but around the world. What I’d also like to point out the Iranians are putting the most lethal IEDs into Iraq which are killing young Americans, there are special groups in Iran coming into Iraq and are being trained in Iran. There is the Republican Guard in Iran, which Senator Kyl had an amendment in order to declare them a sponsor of terror. Senator Obama said that would be provocative. So this is a serious threat. This is a serious threat to security in the world, and I believe we can act and we can act with our friends and allies and reduce that threat as quickly as possible, but have no doubt about the ultimate result of them acquiring nuclear weapons.",0.1587729,0.8857548,0.7721921,0.54993176,0.86851203,0.54607326,0.8471371,0.8474613
79,OBAMA,"Well, let me just correct something very quickly. I believe the Republican Guard of Iran is a terrorist organization. I’ve consistently said so. What Senator McCain refers to is a measure in the Senate that would try to broaden the mandate inside of Iraq. To deal with Iran. And ironically, the single thing that has strengthened Iran over the last several years has been the war in Iraq. Iraq was Iran’s mortal enemy. That was cleared away. And what we’ve seen over the last several years is Iran’s influence grow. They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon. So obviously, our policy over the last eight years has not worked. Senator McCain is absolutely right, we cannot tolerate a nuclear Iran. It would be a game changer. Not only would it threaten Israel, a country that is our stalwart ally, but it would also create an environment in which you could set off an arms race in this Middle East. Now here’s what we need to do. We do need tougher sanctions. I do not agree with Senator McCain that we’re going to be able to execute the kind of sanctions we need without some cooperation with countries like Russia and China that are, I think Senator McCain would agree, not democracies, but have extensive trade with Iran but potentially have an interest in making sure Iran doesn’t have a nuclear weapon. But we are also going to have to, I believe, engage in tough direct diplomacy with Iran and this is a major difference I have with Senator McCain, this notion that by not talking to people we are punishing them has not worked. It has not worked in Iran, it has not worked in North Korea. In each instance, our efforts at isolation have actually accelerated their efforts to get nuclear weapons. That will change when I’m president of the United States.",0.25462922,0.86980116,0.7255202,0.72238195,0.86325896,0.38824895,0.82875586,0.8489439
80,MCCAIN,"Senator Obama twice said in debates he would sit down with Ahmadinejad, Chavez and Raul Castro without precondition. Without precondition. Here is Ahmadinenene , Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we’re going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they’ve probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior. The point is that throughout history, whether it be Ronald Reagan, who wouldn’t sit down with Brezhnev, Andropov or Chernenko until Gorbachev was ready with glasnost and perestroika. Or whether it be Nixon’s trip to China, which was preceded by Henry Kissinger, many times before he went. Look, I’ll sit down with anybody, but there’s got to be pre-conditions. Those pre-conditions would apply that we wouldn’t legitimize with a face to face meeting, a person like Ahmadinejad. Now, Senator Obama said, without preconditions.",0.20705862,0.34428877,0.7007484,0.67321944,0.81971216,0.089466736,0.65980184,0.74529827
81,OBAMA,"So let’s talk about this. First of all, Ahmadinejad is not the most powerful person in Iran. So he may not be the right person to talk to. But I reserve the right, as president of the United States to meet with anybody at a time and place of my choosing if I think it’s going to keep America safe. And I’m glad that Senator McCain brought up the history, the bipartisan history of us engaging in direct diplomacy.",0.022139108,0.8630059,0.7448242,0.617099,0.57147276,0.45798835,0.6381839,0.9016524
82,OBAMA,"Senator McCain mentioned Henry Kissinger, who’s one of his advisers, who, along with five recent secretaries of state, just said that we should meet with Iran — guess what — without precondition. This is one of your own advisers. Now, understand what this means “without preconditions.” It doesn’t mean that you invite them over for tea one day. What it means is that we don’t do what we’ve been doing, which is to say, “Until you agree to do exactly what we say, we won’t have direct contacts with you.” There’s a difference between preconditions and preparation. Of course we’ve got to do preparations, starting with low-level diplomatic talks, and it may not work, because Iran is a rogue regime. But I will point out that I was called naive when I suggested that we need to look at exploring contacts with Iran. And you know what? President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons. Again, it may not work, but if it doesn’t work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned. And when we haven’t done it, as in North Korea — let me just take one more example — in North Korea, we cut off talks. They’re a member of the axis of evil. We can’t deal with them. And you know what happened? They went — they quadrupled their nuclear capacity. They tested a nuke. They tested missiles. They pulled out of the nonproliferation agreement. And they sent nuclear secrets, potentially, to countries like Syria. When we re-engaged — because, again, the Bush administration reversed course on this — then we have at least made some progress, although right now, because of the problems in North Korea, we are seeing it on shaky ground. And — and I just — so I just have to make this general point that the Bush administration, some of Senator McCain’s own advisers all think this is important, and Senator McCain appears resistant. He even said the other day that he would not meet potentially with the prime minister of Spain, because he — you know, he wasn’t sure whether they were aligned with us. I mean, Spain? Spain is a NATO ally.",0.10089093,0.8280393,0.535495,0.6440785,0.8854624,0.3641711,0.8299177,0.83172476
83,MCCAIN,Of course.,0.010869644,0.64861864,0.37545913,0.48531243,0.13755322,0.44916433,0.0497534,0.68789035
84,OBAMA,"If we can’t meet with our friends, I don’t know how we’re going to lead the world in terms of dealing with critical issues like terrorism.",0.05280026,0.40630993,0.56798536,0.39292225,0.08641282,0.11003077,0.19571187,0.73447114
85,MCCAIN,"I’m not going to set the White House visitors schedule before I’m president of the United States. I don’t even have a seal yet. Look, Dr. Kissinger did not say that he would approve of face-to- face meetings between the president of the United States and the president — and Ahmadinejad. He did not say that.",0.02920996,0.60266054,0.6072349,0.2688226,0.3095267,0.5423957,0.33735287,0.7544747
86,OBAMA,Of course not.,0.009864358,0.5851888,0.28050908,0.38366714,0.09317882,0.40183613,0.030794177,0.6364095
87,MCCAIN,"He said that there could be secretary-level and lower level meetings. I’ve always encouraged them. The Iranians have met with Ambassador Crocker in Baghdad. What Senator Obama doesn’t seem to understand that if without precondition you sit down across the table from someone who has called Israel a “stinking corpse,” and wants to destroy that country and wipe it off the map, you legitimize those comments. This is dangerous. It isn’t just naive; it’s dangerous. And so we just have a fundamental difference of opinion. As far as North Korea is concerned, our secretary of state, Madeleine Albright, went to North Korea. By the way, North Korea, most repressive and brutal regime probably on Earth. The average South Korean is three inches taller than the average North Korean, a huge gulag. We don’t know what the status of the dear leader’s health is today, but we know this, that the North Koreans have broken every agreement that they’ve entered into. And we ought to go back to a little bit of Ronald Reagan’s “trust, but verify,” and certainly not sit down across the table from — without precondition, as Senator Obama said he did twice, I mean, it’s just dangerous.",0.28547668,0.7047565,0.7520501,0.5524739,0.8081163,0.33100215,0.6873679,0.83932847
88,OBAMA,"Look, I mean, Senator McCain keeps on using this example that suddenly the president would just meet with somebody without doing any preparation, without having low-level talks. Nobody’s been talking about that, and Senator McCain knows it. This is a mischaracterization of my position. When we talk about preconditions — and Henry Kissinger did say we should have contacts without preconditions — the idea is that we do not expect to solve every problem before we initiate talks. And, you know, the Bush administration has come to recognize that it hasn’t worked, this notion that we are simply silent when it comes to our enemies. And the notion that we would sit with Ahmadinejad and not say anything while he’s spewing his nonsense and his vile comments is ridiculous. Nobody is even talking about that.",0.102192536,0.63716775,0.66518486,0.6338102,0.6549179,0.122462906,0.502181,0.76543844
89,MCCAIN,"So let me get this right. We sit down with Ahmadinejad, and he says, “We’re going to wipe Israel off the face of the Earth,” and we say, “No, you’re not”? Oh, please.",0.37458646,0.2772712,0.21835022,0.70460725,0.09045299,0.08413648,0.057501856,0.33404386
90,OBAMA,"No, let me tell…",0.014765122,0.513052,0.31009308,0.45441046,0.089099705,0.5534614,0.027406916,0.64254296
91,MCCAIN,"By the way, my friend, Dr. Kissinger, who’s been my friend for 35 years, would be interested to hear this conversation and Senator Obama’s depiction of his — of his positions on the issue. I’ve known him for 35 years.",0.015581916,0.89962524,0.6807118,0.6366062,0.34983587,0.6712685,0.4196116,0.9051469
92,OBAMA,We will take a look.,0.017592486,0.363303,0.32491422,0.3337865,0.07463925,0.18186516,0.061485674,0.74130005
93,MCCAIN,And I guarantee you he would not — he would not say that presidential top level.,0.02048268,0.54517925,0.21371089,0.27524287,0.042394742,0.34511116,0.078154646,0.5593265
94,OBAMA,Nobody’s talking about that.,0.016210219,0.33482835,0.15442306,0.3011325,0.056164473,0.21650116,0.013785004,0.5189084
95,MCCAIN,"Of course he encourages and other people encourage contacts, and negotiations, and all other things. We do that all the time.",0.011560776,0.62418544,0.52482206,0.1276825,0.140886,0.39763463,0.30102575,0.85302347
96,MCCAIN,And Senator Obama is parsing words when he says precondition means preparation.,0.036162965,0.21934268,0.096258074,0.48531243,0.3041421,0.03707892,0.36647752,0.7223943
97,OBAMA,I am not parsing words.,0.021667719,0.387145,0.07800866,0.30763942,0.08111562,0.5152022,0.064521715,0.6136608
98,MCCAIN,"He’s parsing words, my friends.",0.026735162,0.45330486,0.20909274,0.07109655,0.07850564,0.506055,0.05456208,0.7322025
99,OBAMA,"I’m using the same words that your advisers use. Please, go ahead.",0.03875561,0.55402756,0.25620726,0.36358526,0.067078255,0.38824895,0.07600712,0.6626846
100,OBAMA,"Well, I think that, given what’s happened over the last several weeks and months, our entire Russian approach has to be evaluated, because a resurgent and very aggressive Russia is a threat to the peace and stability of the region. Their actions in Georgia were unacceptable. They were unwarranted. And at this point, it is absolutely critical for the next president to make clear that we have to follow through on our six-party — or the six-point cease-fire. They have to remove themselves from South Ossetia and Abkhazia. It is absolutely important that we have a unified alliance and that we explain to the Russians that you cannot be a 21st-century superpower, or power, and act like a 20th-century dictatorship. And we also have to affirm all the fledgling democracies in that region, you know, the Estonians, the Lithuanians, the Latvians, the Poles, the Czechs, that we are, in fact, going to be supportive and in solidarity with them in their efforts. They are members of NATO. And to countries like Georgia and the Ukraine, I think we have to insist that they are free to join NATO if they meet the requirements, and they should have a membership action plan immediately to start bringing them in. Now, we also can’t return to a Cold War posture with respect to Russia. It’s important that we recognize there are going to be some areas of common interest. One is nuclear proliferation. They have not only 15,000 nuclear warheads, but they’ve got enough to make another 40,000, and some of those loose nukes could fall into the hands of Al Qaida. This is an area where I’ve led on in the Senate, working with a Republican ranking member of the Senate Foreign Relations Committee, Dick Lugar, to deal with the proliferation of loose nuclear weapons. That’s an area where we’re going to have to work with Russia. But we have to have a president who is clear that you don’t deal with Russia based on staring into his eyes and seeing his soul. You deal with Russia based on, what are your — what are the national security interests of the United States of America? And we have to recognize that the way they’ve been behaving lately demands a sharp response from the international community and our allies.",0.18174082,0.8639732,0.72936124,0.5271598,0.84342784,0.19273871,0.8039515,0.85565984
101,MCCAIN,"Well, I was interested in Senator Obama’s reaction to the Russian aggression against Georgia. His first statement was, “Both sides ought to show restraint.” Again, a little bit of naivete there. He doesn’t understand that Russia committed serious aggression against Georgia. And Russia has now become a nation fueled by petro-dollars that is basically a KGB apparatchik-run government. I looked into Mr. Putin’s eyes, and I saw three letters, a “K,” a “G,” and a “B.” And their aggression in Georgia is not acceptable behavior. I don’t believe we’re going to go back to the Cold War. I am sure that that will not happen. But I do believe that we need to bolster our friends and allies. And that wasn’t just about a problem between Georgia and Russia. It had everything to do with energy. There’s a pipeline that runs from the Caspian through Georgia through Turkey. And, of course, we know that the Russians control other sources of energy into Europe, which they have used from time to time. It’s not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi, where I have spent significant amount of time with a great young president, Misha Saakashvili.",0.19029272,0.8410849,0.7710688,0.65532494,0.84016144,0.4274001,0.72937024,0.8095688
102,MCCAIN,"And they showed solidarity with them, but, also, they are very concerned about the Russian threats to regain their status of the old Russian to regain their status of the old Russian empire. Now, I think the Russians ought to understand that we will support — we, the United States — will support the inclusion of Georgia and Ukraine in the natural process, inclusion into NATO. We also ought to make it very clear that the Russians are in violation of their cease-fire agreement. They have stationed additional troops in Abkhazia and South Ossetia. By the way, I went there once, and we went inside and drove in, and there was a huge poster. And this is — this is Georgian territory. And there was a huge poster of Vladimir Putin, and it said, “Vladimir Putin, our president.” It was very clear, the Russian intentions towards Georgia. They were just waiting to seize the opportunity. So, this is a very difficult situation. We want to work with the Russians. But we also have every right to expect the Russians to behave in a fashion and keeping with a — with a — with a country who respects international boundaries and the norms of international behavior. And watch Ukraine. This whole thing has got a lot to do with Ukraine, Crimea, the base of the Russian fleet in Sevastopol. And the breakdown of the political process in Ukraine between Tymoshenko and Yushchenko is a very serious problem. So watch Ukraine, and let’s make sure that we — that the Ukrainians understand that we are their friend and ally.",0.112953395,0.87811905,0.7705073,0.22143239,0.84722257,0.31707925,0.7857864,0.8457696
