textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
60,ROMNEY,"Well, let’s come back and talk about the military, but all the way — all the way through. First of all, I’m going through from the very beginning — we’re going to cut about 5 percent of the discretionary budget, excluding military. That’s number one.",0.015519086,0.42560056,0.32491422,0.25602922,0.20716603,0.2763869,0.3136324,0.7516008
61,OBAMA,He should have answered the first question.,0.011497946,0.14659832,0.094721004,0.33707756,0.1509712,0.10088148,0.07600712,0.5630719
62,OBAMA,"Look, Governor Romney’s called for $5 trillion of tax cuts that he says he’s going to pay for by closing deductions. Now, the math doesn’t work, but he continues to claim that he’s going to do it. He then wants to spend another $2 trillion on military spending that our military is not asking for. Now, keep in mind that our military spending has gone up every single year that I’ve been in office. We spend more on our military than the next 10 countries combined; China, Russia, France, the United Kingdom, you name it. The next 10. And what I did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe? And that’s the budget that we’ve put forward. But, what you can’t do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts. You say that you’re going to pay for it by closing loopholes and deductions, without naming what those loopholes and deductions are. And then somehow you’re also going to deal with the deficit that we’ve already got. The math simply doesn’t work. But when it comes to our military, what we have to think about is not, you know just budgets, we’ve got to think about capabilities. We need to be thinking about cyber security. We need to be talking about space. That’s exactly what our budget does, but it’s driven by strategy. It’s not driven by politics. It’s not driven by members of Congress, and what they would like to see. It’s driven by, what are we going to need to keep the American people safe? That’s exactly what our budget does, and it also then allows us to reduce our deficit, which is a significant national security concern. Because we’ve got to make sure that our economy is strong at home so that we can project military power overseas.",0.104795754,0.85914946,0.6261639,0.6600238,0.86536616,0.49044213,0.8516601,0.7625468
63,ROMNEY,"I’m pleased that I’ve balanced budgets. I was on the world of business for 25 years. If you didn’t balance your budget, you went out of business. I went into the Olympics that was out of balance, and we got it on balance, and made a success there. I had the chance to be governor of a state. Four years in a row, Democrats and Republicans came together to balance the budget. We cut taxes 19 times and balanced our budget. The president hasn’t balanced a budget yet. I expect to have the opportunity to do so myself.",0.04735767,0.91302884,0.535495,0.3239431,0.7222596,0.86764854,0.81821704,0.8958361
64,ROMNEY,"I’m going to be able to balance the budget. Let’s talk about military spending, and that’s this.",0.011497946,0.6198689,0.20460455,0.21247254,0.06832278,0.47583184,0.079235196,0.65179896
65,ROMNEY,"Our Navy is old — excuse me, our Navy is smaller now than at any time since 1917. The Navy said they needed 313 ships to carry out their mission. We’re now at under 285. We’re headed down to the low 200s if we go through a sequestration. That’s unacceptable to me. I want to make sure that we have the ships that are required by our Navy. Our Air Force is older and smaller than at any time since it was founded in 1947. We’ve changed for the first time since FDR — since FDR we had the — we’ve always had the strategy of saying we could fight in two conflicts at once. Now we’re changing to one conflict. Look, this, in my view, is the highest responsibility of the President of the United States, which is to maintain the safety of the American people. And I will not cut our military budget by a trillion dollars, which is a combination of the budget cuts the president has, as well as the sequestration cuts. That, in my view, is making — is making our future less certain and less secure.",0.06500591,0.8178643,0.7702265,0.38675448,0.77919376,0.6767701,0.77348167,0.83964133
66,OBAMA,"Bob, I just need to comment on this. First of all, the sequester is not something that I’ve proposed. It is something that Congress has proposed. It will not happen. The budget that we are talking about is not reducing our military spending. It is maintaining it. But I think Governor Romney maybe hasn’t spent enough time looking at how our military works. You mentioned the Navy, for example, and that we have fewer ships than we did in 1916. Well, Governor, we also have fewer horses and bayonets, because the nature of our military’s changed. We have these things called aircraft carriers, where planes land on them. We have these ships that go underwater, nuclear submarines.",0.077668175,0.8627643,0.53335375,0.5246426,0.7688896,0.60843647,0.7857864,0.8651557
67,OBAMA,"And so the question is not a game of Battleship, where we’re counting slips. It’s what are our capabilities. And so when I sit down with the Secretary of the Navy and the Joint Chiefs of Staff, we determine how are we going to be best able to meet all of our defense needs in a way that also keeps faith with our troops, that also makes sure that our veterans have the kind of support that they need when they come home.",0.010995304,0.55402756,0.61117506,0.76264316,0.51893574,0.28529313,0.55415976,0.8477831
68,OBAMA,And that is not reflected in the kind of budget that you’re putting forward because it just doesn’t work.,0.016587202,0.14659832,0.3499417,0.4760018,0.07336327,0.05649346,0.065543100000000007,0.618977
69,OBAMA,"And, you know, we visited the website quite a bit and it still doesn’t work.",0.026028076,0.29001275,0.20909274,0.08704651,0.09317882,0.6920152,0.08470667,0.5389349
70,OBAMA,"First of all, Israel is a true friend. It is our greatest ally in the region. And if Israel is attacked, America will stand with Israel. I’ve made that clear throughout my presidency. And…",0.102192536,0.8471031,0.743715,0.107718125,0.22570133,0.5534614,0.35358003,0.85587937
71,OBAMA,"I will stand with Israel if they are attacked. And this is the reason why, working with Israel, we have created the strongest military and intelligence cooperation between our two countries in history. In fact, this week we’ll be carrying out the largest military exercise with Israel in history, this very week. But to the issue of Iran, as long as I’m president of the United States Iran will not get a nuclear weapon. I made that clear when I came into office.",0.06263174,0.8627643,0.5614327,0.28491214,0.4738485,0.5906545,0.5573091,0.775303
72,OBAMA,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy. Their currency has dropped 80 percent. Their oil production has plunged to the lowest level since they were fighting a war with Iraq 20 years ago. So their economy is in a shambles. And the reason we did this is because a nuclear Iran is a threat to our national security, and it is a threat to Israel’s national security. We cannot afford to have a nuclear arms race in the most volatile region of the world. Iran is a state sponsor of terrorism. And for them to be able to provide nuclear technology to non-state actors, that’s unacceptable. And they have said that they want to see Israel wiped off the map. So the work that we’ve done with respect to sanctions now offers Iran a choice. They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we’re not going to take any options off the table. The disagreement I have with Governor Romney is that, during the course of this campaign, he’s often talked as if we should take premature military action. I think that would be a mistake, because when I’ve sent young men and women into harm’s way, I always understand that that is the last resort, not the first resort.",0.18269104,0.82422006,0.76042014,0.37026033,0.83276975,0.63607323,0.7279644,0.80015343
73,ROMNEY,"Well, first of all, I want to underscore the same point the president mad,e which is that if I’m President of the United States, when I’m President of the United States, we will stand with Israel. And if Israel is attacked, we have their back, not just diplomatically, not just culturally, but militarily. That’s number one. Number two, with regards to Iran and the threat of Iran, there’s no question but that a nuclear Iran, a nuclear-capable Iran is unacceptable to America. It presents a threat not only to our friends but ultimately a threat to us to have Iran have nuclear material, nuclear weapons that could be used against us or used to be threatening to us.",0.24763705,0.8601118,0.70797914,0.5015497,0.65540147,0.2205297,0.56157553,0.8437182
74,ROMNEY,"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means. And crippling sanctions are something I called for five years ago, when I was in Israel, speaking at the Herzliya Conference. I laid out seven steps, crippling sanctions were number one. And they do work. You’re seeing it right now in the economy. It’s absolutely the right thing to do, to have crippling sanctions. I would have put them in place earlier. But it’s good that we have them. Number two, something I would add today is I would tighten those sanctions. I would say that ships that carry Iranian oil, can’t come into our ports. I imagine the E.U. would agree with us as well. Not only ships couldn’t, but I’d say companies that are moving their oil can’t, people who are trading in their oil can’t. I would tighten those sanctions further. Secondly, I’d take on diplomatic isolation efforts. I’d make sure that Ahmadinejad is indicted under the Genocide Convention. His words amount to genocide incitation. I would indict him for it. I would also make sure that their diplomats are treated like the pariah they are around the world. The same way we treated the apartheid diplomats of South Africa. We need to increase pressure time, and time again on Iran because anything other than a — a — a solution to this, which says — which stops this — this nuclear folly of theirs, is unacceptable to America. And of course, a military action is the last resort. It is something one would only – only consider if all of the other avenues had been — had been tried to their full extent.",0.11129999,0.8601118,0.80920964,0.5865508,0.816816,0.5814187,0.8229188,0.8371397
75,OBAMA,"Well, first of all those are reports in the newspaper. They are not true. But our goal is to get Iran to recognize it needs to give up its nuclear program and abide by the U.N. resolutions that have been in place. Because they have the opportunity to reenter the community of nations, and we would welcome that. There — there are people in Iran who have the same aspirations as people all around the world for a better life. And we hope that their leadership takes the right decision, but the deal we’ll accept is they end their nuclear program. It’s very straightforward. And I’m glad that Governor Romney agrees with the steps that we’re taking. You know, there have been times, Governor, frankly, during the course of this campaign, where it sounded like you thought that you’d do the same things we did, but you’d say them louder and somehow that — that would make a difference. And it turns out that the work involved in setting up these crippling sanctions is painstaking. It’s meticulous. We started from the day we got into office. And the reason is was so important — and this is a testament to how we’ve restored American credibility and strength around the world — is we had to make sure that all the countries participated, even countries like Russia and China. Because if it’s just us that are imposing sanctions — we’ve had sanctions in place a long time. It’s because we got everybody to agree that Iran is seeing so much pressure. And we’ve got to maintain that pressure. There is a deal to be had, and that is that they abide by the rules that have already been established. They convince the international community they are not pursuing a nuclear program. There are inspections that are very intrusive. But over time, what they can do is regain credibility. In the meantime, though, we’re not going to let up the pressure until we have clear evidence that that takes place. And one last thing — just — just to make this point. The clock is ticking. We’re not going to allow Iran to perpetually engage in negotiations that lead nowhere. And I’ve been very clear to them. You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program. And that clock is ticking. And we’re going to make sure that if they do not meet the demands of the international community, then we are going to take all options necessary to make sure they don’t have a nuclear weapon.",0.071337044,0.88686633,0.7615382,0.59026456,0.84125143,0.4535681,0.86699194,0.8508687
76,ROMNEY,"I think from the very beginning, one of the challenges we’ve had with Iran is that they have looked at this administration, and felt that the administration was not as strong as it needed to be. I think they saw weakness where they had expected to find American strength. And I say that because from the very beginning, the president in his campaign four years ago, said he would meet with all the world’s worst actors in his first year, he’d sit down with Chavez and Kim Jong-il, with Castro and President Ahmadinejad of Iran. And I think they looked and thought, well, that’s an unusual honor to receive from the President of the United States. And then the president began what I have called an apology tour, of going to various nations in the Middle East and criticizing America. I think they looked at that and saw weakness. Then when there were dissidents in the streets of Tehran, a Green Revolution, holding signs saying, is America with us, the president was silent. I think they noticed that as well. And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well. All of these things suggested, I think, to the Iranian mullahs that, hey, you know, we can keep on pushing along here, we can keep talks going on, we’re just going to keep on spinning centrifuges. Now there are some 10,000 centrifuges spinning uranium, preparing to create a nuclear threat to the United States and to the world. That’s unacceptable for us, and it’s essential for a president to show strength from the very beginning, to make it very clear what is acceptable and not acceptable. And an Iranian nuclear program is not acceptable to us. They must not develop nuclear capability. And the way to make sure they understand that is by having, from the very beginning, the tightest sanctions possible. They need to be tightened. Our diplomatic isolation needs to be tougher. We need to indict Ahmadinejad. We need to put the pressure on them as hard as we possibly can, because if we do that, we won’t have to take the military action.",0.1182615,0.8331391,0.77781624,0.51187223,0.84614027,0.4668769,0.7882295,0.67838573
77,OBAMA,"Bob, let me just respond. Nothing Governor Romney just said is true, starting with this notion of me apologizing. This has been probably the biggest whopper that’s been told during the course of this campaign. And every fact checker and every reporter who’s looked at it, Governor, has said this is not true. And when it comes to tightening sanctions, look, as I said before, we’ve put in the toughest, most crippling sanctions ever. And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector. So I’ll let the American people decide, judge, who’s going to be more effective and more credible when it comes to imposing crippling sanctions. And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for. And — and so the strength that we have shown in Iran is shown by the fact that we’ve been able to mobilize the world. When I came into office, the world was divided. Iran was resurgent. Iran is at its weakest point, economically, strategically, militarily, then since — then in many years. And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon. That’s in America’s national interest and that will be the case so long as I’m president.",0.14082454,0.85313296,0.73321325,0.57034683,0.7842955,0.56462914,0.7483027,0.85982615
78,ROMNEY,"We’re four years closer to a nuclear Iran. We’re four years closer to a nuclear Iran. And — and — we should not have wasted these four years to the extent they — they continue to be able to spin these centrifuges and get that much closer. That’s number one. Number two, Mr. President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq. And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations. And by the way, they noticed that you skipped Israel. And then in those nations, and on Arabic TV, you said that America had been dismissive and derisive. You said that on occasion America had dictated to other nations. Mr. President, America has not dictated to other nations. We have freed other nations from dictators.",0.20195828,0.6660454,0.743715,0.5448541,0.71405745,0.43171954,0.58692837,0.63335454
79,OBAMA,"Bob, let me — let me respond. If we’re going to talk about trips that we’ve taken — when I was a candidate for office, first trip I took was to visit our troops. And when I went to Israel as a candidate, I didn’t take donors. I didn’t attend fundraisers. I went to Yad Beshef , the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable. And then I went down to the border towns of Storok , which had experienced missiles raining dowm from Hamas. And I saw families there who showed me there where missiles had come down near their children’s bedrooms. And I was reminded of what that would mean if those were my kids. Which is why as president, we funded an Iron Dome program to stop those missiles.",0.14429577,0.8318634,0.7769717,0.37360445,0.67964774,0.82456726,0.6427725,0.71261835
80,OBAMA,"So that’s how I’ve used my travels, when I travel to Israel and when I travel to the region. And the — the central question at this point is going to be: Who is going to be credible to all parties involved? And they can look at my track record, whether it’s Iran sanctions, whether it’s dealing with counterterrorism, whether it’s supporting democracy, whether it’s supporting women’s rights, whether it’s supporting religious minorities. And they can say that the President of the United States and the United States of America has stood on the right side of history. And that kind of credibility is precisely why we’ve been able to show leadership on a wide range of issues facing the world right now.",0.147767,0.75881344,0.57676435,0.5952238,0.53837675,0.25447714,0.5575123,0.8646327
81,ROMNEY,"Bob, let’s not go into hypotheticals of that nature. Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way. This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of —",0.06025757,0.62850696,0.643008,0.49897632,0.36861944,0.54791564,0.32512283,0.76891404
82,ROMNEY,"But let me — let me come back — we can come back. Let’s come back to what the president was speaking about, which is what’s happening in the world and the president’s statement that things are going so well. Look, I look at what’s happening around the world, and i see Iran four years closer to a bomb. I see the Middle East with a rising tide of violence, chaos, tumult. I see jihadists continuing to spread, whether they’re rising or just about the same level, hard to precisely measure, but it’s clear they’re there. They’re very strong. I see Syria with 30,000 civilians dead, Assad still in power. I see our trade deficit with China, larger than it’s — growing larger every year, as a matter of fact. I look around the world and I don’t feel that you see North Korea, continuing to export their nuclear technology, Russia said they’re not going to follow Nunn-Lugar any more. They’re back away from a nuclear proliferation treaty that we had with them.",0.20265625,0.6765534,0.7109686,0.5729101,0.82115924,0.4188109,0.69814664,0.786674
83,ROMNEY,"I look around the world, I don’t see our influence growing around the world. I see our influence receding, in part because of the failure of the president to deal with our economic challenges at home; in part because of our withdrawal from our commitment to our military in the way I think it ought to be; in part because of the — the — the turmoil with Israel. I mean, the president received a letter from 38 Democrat senators saying the tensions with Israel were a real problem. They asked him, please repair the tension — Democrat senators — please repair the tension…",0.102192536,0.8661537,0.7266163,0.33050102,0.4797624,0.562761,0.5638099,0.8098637
84,ROMNEY,… the damage in his — in his own party.,0.09785384,0.2562081,0.2707453,0.39910868,0.050319668,0.122462906,0.06967372,0.5426158
85,OBAMA,"Governor, the problem is, is that on a whole range of issues, whether it’s the Middle East, whether it’s Afghanistan, whether it’s Iraq, whether it’s now Iran, you’ve been all over the map. I mean, I’m — I’m pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program. But just a few years ago you said that’s something you’d never do. In the same way that you initially opposed a timetable in Afghanistan, now you’re for it, although it depends. In the same way that you say you would have ended the war in Iraq, but recently gave a speech saying that we should have 20,000 more folks in there. The same way that you said that it was mission creep to go after Gadhafi. When it comes to going after Osama bin Laden, you said, well, any president would make that call. But when you were a candidate in 2008, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn’t move heaven and earth to get one man.",0.1104733,0.82549244,0.62114906,0.7681785,0.7518357,0.29879752,0.6627196,0.8101583
86,OBAMA,"And you said we should ask Pakistan for permission. And if we had asked Pakistan permission, we would not have gotten him. And it was worth moving heaven and earth to get him. You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when 9/11 happened. And the last conversation she had with her father was him calling from the twin towers, saying “Peyton , I love you and I will always watch over you.” And for the next decade, she was haunted by that conversation. And she said to me, “You know, by finally getting bin Laden, that brought some closure to me.” And when we do things like that — when we bring those who have harmed us to justice, that sends a message to the world and it tells Peyton that we did not forget her father. And I make that point because that’s the kind of clarity of leadership, and those decisions are not always popular. Those decisions generally — generally are not poll-tested. And even some in my own party, including my current vice president, had the same critique as you did. But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions.",0.2524482,0.92317903,0.85551137,0.5803737,0.8415237,0.7869923,0.793096,0.8786199
87,ROMNEY,Bob…,0.015204934,0.61125344,0.42085356,0.6032636,0.18907832,0.52780753,0.06350499,0.7078785
88,ROMNEY,You can’t — but you can’t have the president just lay out a whole series of items without giving me a chance to respond.,0.01847211,0.41594055,0.26587954,0.6226572,0.117999926,0.29879752,0.10179639,0.63947254
89,ROMNEY,"Well, that’s probably true.",0.011623607,0.44872412,0.43804434,0.41776362,0.06338342,0.19273871,0.010013426,0.7384509
90,ROMNEY,"Well, we’re going to be finished by 2014, and when I’m president, we’ll make sure we bring our troops out by the end of 2014. The commanders and the generals there are on track to do so. We’ve seen progress over the past several years. The surge has been successful and the training program is proceeding apace. There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we’re going to be able to make that transition by the end of 2014. So our troops will come home at that point. I can tell you at the same time, that we will make sure that we look at what’s happening in Pakistan, and recognize that what’s happening in Pakistan is going to have a major impact on the success in Afghanistan. And I say that because I know a lot of people that feel like we should just brush our hands and walk away. And I don’t mean you, Mr. President, but some people in the — in our nation feel that Pakistan is being nice to us, and that we should walk away fro mthem. But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they’re rushing to build a lot more. They’ll have more than Great Britain sometime in the — in the relatively near future. They also have the Haqqani Network and the Taliban existent within their country. And so a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us. And so we’re going to have to remain helpful in encouraging Pakistan to move towards a more stable government and rebuild the relationship with us. And that means that our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met.",0.083999306,0.8700448,0.76321745,0.5927432,0.84261227,0.43605614,0.8264265,0.8554841
91,ROMNEY,"So for me, I look at this as both a need to help move Pakistan in the right direction, and also to get Afghanistan to be ready, and they will be ready by the end of 2014.",0.059232414,0.731637,0.535495,0.651571,0.329503,0.5116272,0.51053447,0.86166394
92,OBAMA,"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade. We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops. That was facilitated in part because we had ended the war in Iraq. And we are now in a position where we have met many of the objectives that got us there in the first place. Part of what had happened is we’d forgotten why we had gone. We went because there were people who were responsible for 3,000 American deaths. And so we decimated Al Qaida’s core leadership in the border regions between Afghanistan and Pakistan. We then started to build up Afghan forces. And we’re now in a position where we can transition out, because there’s no reason why Americans should die when Afghans are perfectly capable of defending their own country. Now, that transition has to take place in a responsible fashion. We’ve been there a long time, and we’ve got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need. But what I think the American people recognize is after a decade of war it’s time to do some nation building here at home. And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post-traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place.",0.10175867,0.87431914,0.7811969,0.5977063,0.84830356,0.45798835,0.85804266,0.8391721
93,OBAMA,"You know, I was having lunch with some — a veteran in Minnesota who had been a medic dealing with the most extreme circumstances. When he came home and he wanted to become a nurse, he had to start from scratch. And what we’ve said is let’s change those certifications. The first lady has done great work with an organization called Joining Forces putting our veterans back to work. And as a consequence, veterans’ unemployment is actually now lower than general population. It was higher when I came into office. So those are the kinds of things that we can now do because we’re making that transition in Afghanistan.",0.042657252,0.87175183999999994,0.84011835,0.43910125,0.8390703,0.73507184,0.752185,0.8763964
94,ROMNEY,"No, it’s not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network. It’s a nation that’s not like — like others and it does not have a civilian leadership that is calling the shots there. You have the ISI, their intelligence organization, is probably the most powerful of the — of three branches there. Then you have the military and then you have the civilian government. This is a nation, which, if it falls apart, if it — if it becomes a failed state, there are nuclear weapons there and you’ve got — you’ve got terrorists there who could grab their — their hands onto those nuclear weapons.",0.20149297,0.15358509,0.570177,0.56522816,0.7667008,0.05649346,0.6420083,0.5153062
95,ROMNEY,"This is — this is an important part of the world for us. Pakistan is — is technically an ally, and they’re not acting very much like an ally right now. But we have some work to do. And I — I don’t blame the administration for the fact that the relationship with Pakistan is strained. We — we had to go into Pakistan. We had to go in there to get Osama bin Laden. That was the right thing to do. And — and that upset them, but obviously there was a great deal of anger even before that. But we’re going to have to work with the — with the people in Pakistan to try and help them move to a more responsible course than the one that they’re on. And it’s important for them. It’s important for the nuclear weapons. It’s important for the success of Afghanistan. Because inside Pakistan, you have a — a large group of Pashtun that are — that are Taliban. They’re going to come rushing back in to Afghanistan when we go. And that’s one of the reasons the Afghan Security Forces have so much work to do to be able to fight against that. But it’s important for us to recognize that we can’t just walk away from Pakistan. But we do need to make sure that as we — as we send support for them, that this is tied to them making progress on — on matters that would lead them to becoming a civil society.",0.16098402,0.8777507,0.808642,0.60234463,0.8355141,0.373742,0.7279644,0.7834606
96,ROMNEY,"Well I believe we should use any and all means necessary to take out people who pose a threat to us and our friends around the world. And it’s widely reported that drones are being used in drone strikes, and I support that and entirely, and feel the president was right to up the usage of that technology, and believe that we should continue to use it, to continue to go after the people that represent a threat to this nation and to our friends. But let me also note that as I said earlier, we’re going to have to do more than just going after leaders and — and killing bad guys, important as that is.",0.17631748,0.8814391,0.7890998,0.6106315,0.6019446,0.25447714,0.6465906,0.87759495
97,ROMNEY,"We’re also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism. We haven’t done that yet. We talk a lot about these things, but you look at the — the record, you look at the record. You look at the record of the last four years and say is Iran closer to a bomb? Yes. Is the Middle East in tumult? Yes. Is — is al-Qaida on the run, on its heels? No. Is — are Israel and the Palestinians closer to reaching a peace agreement? No, they haven’t had talks in two years. We have not seen the progress we need to have, and I’m convinced that with strong leadership and an effort to build a strategy based upon helping these nations reject extremism, we can see the kind of peace and prosperity the world demands.",0.23667802,0.83441544,0.66003996,0.68552077,0.7625034,0.12561269,0.75851816,0.76543844
98,OBAMA,"Well, keep in mind our strategy wasn’t just going after bin Laden. We created partnerships throughout the region to deal with extremism in Somalia, in Yemen, in Pakistan. And what we’ve also done is engaged these governments in the kind of reforms that are actually going to make a difference in people’s lives day to day, to make sure that their governments aren’t corrupt, to make sure that they’re treating women with the kind of respect and dignity that every nation that succeeds has shown and to make sure that they’ve got a free market system that works. So across the board, we are engaging them in building capacity in these countries. And we have stood on the side of democracy. One thing I think Americans should be proud of, when Tunisians began to protest, this nation — me, my administration — stood with them earlier than just about any country. In Egypt we stood on the side of democracy. In Libya we stood on the side of the people. And as a consequence, there’s no doubt that attitudes about Americans have changed. But there are always going to be elements in these countries that potentially threaten the United States. And we want to shrink those groups and those networks and we can do that.",0.115658075,0.88958585,0.7414986,0.6525092,0.8157296,0.48657206,0.7991433,0.863324
99,OBAMA,"But we’re always also going to have to maintain vigilance when it comes to terrorist activities. The truth, though, is that Al Qaeda is much weaker than it was when I came into office. And they don’t have the same capacities to attack the U.S. homeland and our allies as they did four years ago.",0.11109332,0.5717977,0.45294863,0.36358526,0.32584408,0.33100215,0.44663844,0.68948036
100,OBAMA,"Well, I think it will continue to be terrorist networks. We have to remain vigilant, as I just said. But with respect to China, China is both an adversary, but also a potential partner in the international community if it’s following the rules. So my attitude coming into office was that we are going to insist that China plays by the same rules as everybody else. I know Americans had seen jobs being shipped overseas; businesses and workers not getting a level playing field when it came to trade. And that’s the reason why I set up a trade task force to go after cheaters when it came to international trade. That’s the reason why we have brought more cases against China for violating trade rules than the other — the previous administration had done in two terms. And we’ve won just about every case that we’ve filed, that has been decided.",0.15766735,0.8216765,0.5290812,0.5448541,0.7611347,0.71528095,0.759773,0.81694216
101,OBAMA,"In fact, just recently steelworkers in Ohio and throughout the Midwest — Pennsylvania — are in a position now to sell steel to China because we won that case. We had a tire case in which they were flooding us with cheap domestic tires — or — or cheap Chinese tires. And we put a stop to it and as a consequence saved jobs throughout America. I have to say that Governor Romney criticized me for being too tough in that tire case; said this wouldn’t be good for American workers and that it would be protectionist. But I tell you, those workers don’t feel that way. They feel as if they had finally an administration who was going to take this issue seriously. Over the long term, in order for us to compete with China, we’ve also got to make sure, though, that we’re taking — taking care of business here at home. If we don’t have the best education system in the world, if we don’t continue to put money into research and technology that will allow us to create great businesses here in the United States, that’s how we lose the competition. And, unfortunately, Governor Romney’s budget and his proposals would not allow us to make those investments.",0.09828771,0.884644,0.76994586,0.45134112,0.85689175,0.7581464,0.8264265,0.872441
102,ROMNEY,"Well, first of all, it’s not government that makes business successful. It’s not government investments that makes businesses grow and hire people. Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran. Let’s talk about China. China has an interest that’s very much like ours in one respect, and that is they want a stable world. They don’t want war. They don’t want to see protectionism. They don’t want to see the world break out into — into various forms of chaos, because they have to — they have to manufacture goods and put people to work and they have about 20,000 — 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs. So they want the economy to work and the world to be free and open. And so we can be a partner with China. We don’t have to be an adversary in any way, shape or form. We can work with them, we can collaborate with them, if they’re willing to be responsible. Now, they look at us and say, Is it a good idea to be with America? How strong are we going to be? How strong is our economy? They look at the fact that we owe ’em a trillion dollars and owe other people $16 trillion in total, including that.",0.15324512,0.7612986,0.5723696,0.6525092,0.85126764,0.23307432,0.81467384,0.69905347
103,ROMNEY,"They look at our — our decision to — to cut back on our military capabilities. A trillion dollars. The secretary of defense called these trillion dollars of cuts to our military devastating. It’s not my term, it’s the president’s own secretary of defense called these trillion dollars of cuts to our military devastating. It’s not my term, it’s the president’s own Secretary of Defense, called them devastating. They look at America’s commitments around the world and they see what’s happening, and they say, well, OK. Is America going to be strong? And the answer is, yes, if I’m president, America will be very strong. We’ll also make sure that we have trade relations with China that work for us. I’ve watched year in and year out as companies have shut down and people have lost their jobs because China has not played by the same rules, in part by holding down artificially the value of their currency. It holds down the prices of their goods. It means our goods aren’t as competitive and we lose jobs. That’s got to end. They’re making some progress; they need to make more. That’s why on day one, i will label them a currency manipulator, which allows us to apply tariffs where they’re taking jobs. They’re stealing our intellectual property, our patents, our designs, our technology, hacking into our computers, counterfeiting our goods. They have to understand we want to trade with them. We want a world that’s stable. We like free enterprise, but you got to play by the rules.",0.1269396,0.8798394,0.78288865,0.4938409,0.8571585,0.646793,0.81111443,0.832465
