textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
79,TRUMP,"Well, first of all, before I start on my plan, her plan is going to raise taxes and even double your taxes. Her tax plan is a disaster. And she can say all she wants about college tuition. And I’m a big proponent. We’re going to do a lot of things for college tuition. But the rest of the public’s going to be paying for it. We will have a massive, massive tax increase under Hillary Clinton’s plan. But I’d like to start off where we left, because when I said Japan and Germany, and I’m—not to single them out, but South Korea, these are very rich, powerful countries. Saudi Arabia, nothing but money. We protect Saudi Arabia. Why aren’t they paying? She immediately—when she heard this, I questioned it, and I questioned NATO. Why aren’t the NATO questioned—why aren’t they paying? Because they weren’t paying. Since I did this—this was a year ago—all of a sudden, they’re paying. And I’ve been given a lot—a lot of credit for it. All of a sudden, they’re starting to pay up. They have to pay up. We’re protecting people, they have to pay up. And I’m a big fan of NATO. But they have to pay up. She comes out and said, we love our allies, we think our allies are great. Well, it’s awfully hard to get them to pay up when you have somebody saying we think how great they are. We have to tell Japan in a very nice way, we have to tell Germany, all of these countries, South Korea, we have to say, you have to help us out. We have, during his regime, during President Obama’s regime, we’ve doubled our national debt. We’re up to $20 trillion. So my plan—we’re going to renegotiate trade deals. We’re going to have a lot of free trade. We’re going to have free trade, more free trade than we have right now. But we have horrible deals. Our jobs are being taken out by the deal that her husband signed, NAFTA, one of the worst deals ever. Our jobs are being sucked out of our economy. You look at all of the places that I just left, you go to Pennsylvania, you go to Ohio, you go to Florida, you go to any of them. You go upstate New York. Our jobs have fled to Mexico and other places. We’re bringing our jobs back. I am going to renegotiate NAFTA. And if I can’t make a great deal—then we’re going to terminate NAFTA and we’re going to create new deals. We’re going to have trade, but we’re going—we’re going to terminate it, we’re going to make a great trade deal. And if we can’t, we’re going to do it—we’re going to go a separate way, because it has been a disaster. We are going to cut taxes massively. We’re going to cut business taxes massively. They’re going to start hiring people. We’re going to bring the $2.5 trillion…",0.14429577,0.90226245,0.81801444,0.72468185,0.8536842,0.74059886,0.7808826,0.85297954
80,TRUMP,"… that’s offshore back into the country. We are going to start the engine rolling again, because…",0.019351736,0.59408754,0.44796285,0.21843931,0.091812566,0.500175,0.13204911,0.7567776
81,TRUMP,"… right now, our country is dying at 1 percent GDP.",0.034513097,0.19607584,0.31996915,0.036220677,0.04350852,0.49432543,0.10062571,0.36811587
82,CLINTON,"Well, let me translate that, if I can, Chris, because…",0.014827953,0.43502206,0.26103324,0.73922783,0.08375148,0.31707925,0.030794177,0.73106897
83,TRUMP,You can’t.,0.011560776,0.4304413,0.24185418,0.21247254,0.089099705,0.30333814,0.042296432,0.5116181
84,CLINTON,"… the fact is, he’s going to advocate for the largest tax cuts we’ve ever seen, three times more than the tax cuts under the Bush administration. I have said repeatedly throughout this campaign: I will not raise taxes on anyone making $250,000 or less. I also will not add a penny to the debt. I have costed out what I’m going to do. He will, through his massive tax cuts, add $20 trillion to the debt. Well, he mentioned the debt. We know how to get control of the debt. When my husband was president, we went from a $300 billion deficit to a $200 billion surplus and we were actually on the path to eliminating the national debt. When President Obama came into office, he inherited the worst economic disaster since the Great Depression. He has cut the deficit by two-thirds. So, yes, one of the ways you go after the debt, one of the ways you create jobs is by investing in people. So I do have investments, investments in new jobs, investments in education, skill training, and the opportunities for people to get ahead and stay ahead. That’s the kind of approach that will work.",0.103060275,0.8581692,0.7326623,0.49640843,0.82188284,0.7572866,0.8708807,0.8753671
85,CLINTON,"Cutting taxes on the wealthy, we’ve tried that. It has not worked the way that it has been promised.",0.016838523,0.645146,0.46800238,0.21247254,0.13423505,0.5169943,0.17781144,0.5426158
86,TRUMP,Correct.,0.007351146,0.65557843,0.423297,0.66284686,0.19263089,0.4713463,0.08250451,0.76543844
87,CLINTON,"Well, it’s a combination, Chris. And let me say that when you inherit the level of economic catastrophe that President Obama inherited, it was a real touch-and-go situation. I was in the Senate before I became secretary of state. I’ve never seen people as physically distraught as the Bush administration team was because of what was happening to the economy. I personally believe that the steps that President Obama took saved the economy. He doesn’t get the credit he deserves for taking some very hard positions. But it was a terrible recession. So now we’ve dug ourselves out of it, we’re standing, but we’re not yet running. So what I am proposing is that we invest from the middle out and the ground up, not the top down. That is not going to work. That’s why what I have put forward doesn’t add a penny to the debt, but it is the kind of approach that will enable more people to take those new jobs, higher-paying jobs. We’re beginning to see some increase in incomes, and we certainly have had a long string of increasing jobs. We’ve got to do more to get the whole economy moving, and that’s what I believe I will be able to do.",0.12520397,0.91073436,0.81062895,0.6106315,0.8160918,0.7346477,0.84600186,0.8867388
88,TRUMP,Over a 10-year period.,0.0076338826,0.12580372,0.09780297,0.20355904,0.09317882,0.35461566,0.08581485,0.38804084
89,TRUMP,"So I just left some high representatives of India. They’re growing at 8 percent. China is growing at 7 percent. And that for them is a catastrophically low number. We are growing—our last report came out—and it’s right around the 1 percent level. And I think it’s going down. Last week, as you know, the end of last week, they came out with an anemic jobs report. A terrible jobs report. In fact I said, is that the last jobs report before the election? Because if it is, I should win easily, it was so bad. The report was so bad. Look, our country is stagnant. We’ve lost our jobs. We’ve lost our businesses. We’re not making things anymore, relatively speaking. Our product is pouring in from China, pouring in from Vietnam, pouring in from all over the world. I’ve visited so many communities. This has been such an incredible education for me, Chris. I’ve gotten to know so many—I’ve developed so many friends over the last year. And they cry when they see what’s happened. I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what’s happened to these people in these communities. Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn’t really kick in very much, but it kicked in after they left. Boy, did they suffer. That was one of the worst things that’s ever been signed by our country. Now she wants to sign Trans-Pacific Partnership. And she wants it. She lied when she said she didn’t call it the gold standard in one of the debates. She totally lied. She did call it the gold standard. And they actually fact-checked, and they said I was right. I was so honored.",0.15048122,0.89150435,0.84503406,0.37360445,0.84016144,0.8729852,0.8229188,0.8083901
90,TRUMP,And that will be as bad as NAFTA.,0.08320791,0.35377896,0.092282765,0.34367463,0.04462844,0.06533013,0.029940741,0.47185203
91,CLINTON,"Well, first, let me say, number one, when I saw the final agreement for TPP, I said I was against it. It didn’t meet my test. I’ve had the same test. Does it create jobs, raise incomes, and further our national security? I’m against it now. I’ll be against it after the election. I’ll be against it when I’m president. There’s only one of us on this stage who’s actually shipped jobs to Mexico, because that’s Donald. He’s shipped jobs to 12 countries, including Mexico. But he mentioned China. And, you know, one of the biggest problems we have with China is the illegal dumping of steel and aluminum into our markets. I have fought against that as a senator. I’ve stood up against it as secretary of state. Donald has bought Chinese steel and aluminum. In fact, the Trump Hotel right here in Las Vegas was made with Chinese steel. So he goes around with crocodile tears about how terrible it is, but he has given jobs to Chinese steelworkers, not American steelworkers.",0.12867521,0.9086869,0.73321325,0.6431432,0.7833844,0.85196394,0.70315284,0.83792126
92,CLINTON,That’s the kind of approach that is just not going to work.,0.025203144,0.3728518,0.25140157,0.1859979,0.034766942,0.06686595,0.038676813,0.5819706
93,TRUMP,"Well, let me just say—let me just say.",0.017215505,0.50845575,0.29028806,0.36692032,0.050319668,0.4668769,0.035128914,0.76023656
94,CLINTON,"We’re going to pull the country together. We’re going to have trade agreements that we enforce. That’s why I’m going to have a trade prosecutor for the first time in history. And we’re going to enforce those agreements, and we’re going to look for businesses to help us by buying American products.",0.0109324735,0.8625228,0.57676435,0.20949627,0.34240255000000003,0.5241908,0.5840928,0.8590375
95,TRUMP,"I ask a simple question. She’s been doing this for 30 years. Why the hell didn’t you do it over the last 15, 20 years?",0.37751234,0.21123351,0.4579505,0.8370981,0.08641282,0.5223875,0.07387768,0.27673608
96,CLINTON,"No, I voted.",0.01005285,0.7775192,0.275634,0.47910172,0.089099705,0.63607323,0.055537287,0.74244124
97,TRUMP,"You were very much involved—excuse me. My turn. You were very much involved in every aspect of this country. Very much. And you do have experience. I say the one thing you have over me is experience, but it’s bad experience, because what you’ve done has turned out badly. For 30 years, you’ve been in a position to help, and if you say that I use steel or I use something else, I—make it impossible for me to do that. I wouldn’t mind. The problem is, you talk, but you don’t get anything done, Hillary. You don’t. Just like when you ran the State Department, $6 billion was missing. How do you miss $6 billion? You ran the State Department, $6 billion was either stolen. They don’t know. It’s gone, $6 billion. If you become president, this country is going to be in some mess. Believe me.",0.1182615,0.84208685,0.6566185,0.64782274,0.66266197,0.664421,0.43670267,0.548159
98,CLINTON,"Well, first of all, what he just said about the State Department is not only untrue, it’s been debunked numerous times. But I think it’s really an important issue. He raised the 30 years of experience, so let me just talk briefly about that. You know, back in the 1970s, I worked for the Children’s Defense Fund. And I was taking on discrimination against African-American kids in schools. He was getting sued by the Justice Department for racial discrimination in his apartment buildings. In the 1980s, I was working to reform the schools in Arkansas. He was borrowing $14 million from his father to start his businesses. In the 1990s, I went to Beijing and I said women’s rights are human rights. He insulted a former Miss Universe, Alicia Machado, called her an eating machine.",0.1996317,0.86131626,0.7531643,0.5927432,0.81101775,0.80152977,0.7131252,0.84561
99,TRUMP,Give me a break.,0.04216247,0.5407564,0.23239003,0.31740737,0.054982804,0.31707925,0.019243501,0.5093774
100,CLINTON,"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the “Celebrity Apprentice.” So I’m happy to compare my 30 years of experience, what I’ve done for this country, trying to help in every way I could, especially kids and families get ahead and stay ahead, with your 30 years, and I’ll let the American people make that decision.",0.027677942,0.90685594,0.6989977,0.54993176,0.46992385,0.75085104,0.5798385,0.9110691
101,TRUMP,"Well, I think I did a much better job. I built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars. I started with a $1 million loan. I agree with that. It’s a $1 million loan. But I built a phenomenal company. And if we could run our country the way I’ve run my company, we would have a country that you would be so proud of. You would even be proud of it. And frankly, when you look at her real record, take a look at Syria. Take a look at the migration. Take a look at Libya. Take a look at Iraq. She gave us ISIS, because her and Obama created this huge vacuum, and a small group came out of that huge vacuum because when—we should have never been in Iraq, but once we were there, we should have never got out the way they wanted to get out. She gave us ISIS as sure as you are sitting there. And what happened is now ISIS is in 32 countries. And now I listen how she’s going to get rid of ISIS. She’s going to get rid of nobody.",0.11181668,0.8756662,0.7587438,0.6014257,0.6457388,0.71096516,0.5776085,0.84210485
102,TRUMP,"Well, first of all, those stories have been largely debunked. Those people—I don’t know those people. I have a feeling how they came. I believe it was her campaign that did it. Just like if you look at what came out today on the clips where I was wondering what happened with my rally in Chicago and other rallies where we had such violence? She’s the one and Obama that caused the violence. They hired people—they paid them $1,500, and they’re on tape saying be violent, cause fights, do bad things. I would say the only way—because those stories are all totally false, I have to say that. And I didn’t even apologize to my wife, who’s sitting right here, because I didn’t do anything. I didn’t know any of these—I didn’t see these women. These women—the woman on the plane, the—I think they want either fame or her campaign did it. And I think it’s her campaign. Because what I saw what they did, which is a criminal act, by the way, where they’re telling people to go out and start fist-fights and start violence. And I’ll tell you what, in particular in Chicago, people were hurt and people could have been killed in that riot. And that was now all on tape, started by her. I believe, Chris, that she got these people to step forward. If it wasn’t, they get their 10 minutes of fame. But they were all totally—it was all fiction. It was lies, and it was fiction.",0.23667802,0.86059344,0.83561164,0.6902619,0.8294018,0.7869923,0.69671327,0.6379401
103,CLINTON,Well…,0.01426248,0.5896652,0.44051635,0.61524916,0.15776905,0.5223875,0.046923243,0.6974527
104,CLINTON,"At the last debate, we heard Donald talking about what he did to women. And after that, a number of women have come forward saying that’s exactly what he did to them. Now, what was his response? Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted.",0.15324512,0.61125344,0.5723696,0.7313008,0.52199405,0.31247786,0.40383098,0.25324148
105,TRUMP,I did not say that. I did not say that.,0.017843807,0.513052,0.17903334,0.50412613,0.09455179,0.6320804,0.04786215,0.6101279
106,CLINTON,"In fact, he went on to say…",0.015142105,0.2815116,0.08588872,0.33050102,0.07850564,0.3833935,0.036009192,0.6548995
107,TRUMP,I did not say that.,0.013885498,0.4624895,0.15846217,0.47290605,0.13423505,0.5259975,0.0497534,0.5934472
108,CLINTON,"He went on to say, “Look at her. I don’t think so.” About another woman, he said, “That wouldn’t be my first choice.” He attacked the woman reporter writing the story, called her “disgusting,” as he has called a number of women during this campaign. Donald thinks belittling women makes him bigger. He goes after their dignity, their self-worth, and I don’t think there is a woman anywhere who doesn’t know what that feels like. So we now know what Donald thinks and what he says and how he acts toward women. That’s who Donald is. I think it’s really up to all of us to demonstrate who we are and who our country is, and to stand up and be very clear about what we expect from our next president, how we want to bring our country together, where we don’t want to have the kind of pitting of people one against the other, where instead we celebrate our diversity, we lift people up, and we make our country even greater. America is great, because America is good. And it really is up to all of us to make that true, now and in the future, and particularly for our children and our grandchildren.",0.30716252,0.91600376,0.8851246,0.2688226,0.74922943,0.62677956,0.58449787,0.8585115
109,TRUMP,Nobody has more respect for women than I do. Nobody. Nobody has more respect…,0.36867723,0.7347321,0.6497981,0.078409515,0.065840356,0.62019,0.053591017,0.7070741
110,TRUMP,"And frankly, those stories have been largely debunked. And I really want to just talk about something slightly different. She mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign. But I will tell you what isn’t fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the United States Congress. What happened to the FBI, I don’t know. We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI. One lie. She’s lied hundreds of times to the people, to Congress, and to the FBI. He’s going to probably go to jail. This is a four-star general. And she gets away with it, and she can run for the presidency of the United States? That’s really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign.",0.20265625,0.3823731,0.63119733,0.6798381,0.67964774,0.29879752,0.48966047,0.26727372
111,CLINTON,"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility. And it’s not just about women. He never apologizes or says he’s sorry for anything. So we know what he has said and what he’s done to women. But he also went after a disabled reporter, mocked and mimicked him on national television.",0.23812068,0.67304623,0.830497,0.33707756,0.5148643,0.48850536,0.4859076,0.30524352
112,TRUMP,Wrong.,0.023788974,0.59408754,0.33486533,0.5015497,0.18907832,0.4447776,0.07387768,0.7022567
113,CLINTON,"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion. He went after John McCain, a prisoner of war, said he prefers “people who aren’t captured.” He went after a federal judge, born in Indiana, but who Donald said couldn’t be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican. So it’s not one thing. This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies. That is not who America is. And I hope that as we move in the last weeks of this campaign, more and more people will understand what’s at stake in this election. It really does come down to what kind of country we are going to have.",0.2412222,0.8178643,0.8247657,0.51704997,0.81210506,0.5851047,0.60794646,0.6942594
114,TRUMP,"So sad when she talks about violence at my rallies, and she caused the violence. It’s on tape.",0.14082454,0.78880787,0.6703441,0.07109655,0.09795316,0.5759005,0.17137475,0.29102772
115,TRUMP,"The other things are false, but honestly, I’d love to talk about getting rid of ISIS, and I’d love to talk about other things…",0.23523538,0.8601118,0.31009308,0.6319482,0.09593137,0.4668769,0.08032035,0.7793784
116,TRUMP,"… but those other charges, as she knows, are false.",0.04785245,0.32539845,0.34489664,0.6375389,0.10361524,0.20058094,0.065543100000000007,0.5668283
117,CLINTON,"Well, everything I did as secretary of state was in furtherance of our country’s interests and our values. The State Department has said that. I think that’s been proven. But I am happy, in fact I’m thrilled to talk about the Clinton Foundation, because it is a world-renowned charity and I am so proud of the work that it does. You know, I could talk for the rest of the debate—I know I don’t have the time to do that. But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that’s about half of all the people in the world who are getting treatment. In partnership with the American Health Association…",0.079250954,0.87358505,0.7154619,0.5865508,0.6757601,0.71653426,0.66563404,0.90609187
118,CLINTON,"… we have made environments in schools healthier for kids, including healthier lunches…",0.008607753,0.363303,0.570177,0.19469051,0.19263089,0.57957983,0.17458853,0.7305031
119,CLINTON,"Well, it is an open discussion. And you…",0.02107848,0.53612226,0.37545913,0.44827527,0.07336327,0.1853292,0.071766086,0.74586993
120,CLINTON,"Well, but there is no—but there is no evidence—but there is…",0.0109324735,0.08591893,0.068887435,0.6060231,0.09593137,0.09128397,0.039574955,0.5668283
121,TRUMP,I think that it’s been very well…,0.016712861,0.731637,0.43804434,0.5448541,0.054982804,0.5205869,0.057501856,0.84609973
122,CLINTON,There is a lot of evidence about the very good work…,0.013508516,0.34428877,0.25620726,0.22753993,0.089099705,0.2808293,0.08032035,0.7747214
123,TRUMP,It’s been very well studied.,0.013885498,0.07731608,0.13845752,0.065010905,0.062164437,0.13840026,0.07281966,0.6207543
124,CLINTON,… and the high rankings…,0.011435116,0.40630993,0.19173165,0.44215542,0.115097,0.25881764,0.058490995,0.7141184
125,TRUMP,"… and it’s a criminal enterprise, and so many people know it.",0.23739935,0.35377896,0.41598007,0.29462904,0.051476303,0.20058094,0.05070595,0.36811587
126,TRUMP,"It’s a criminal enterprise. Saudi Arabia giving $25 million, Qatar, all of these countries. You talk about women and women’s rights? So these are people that push gays off business—off buildings. These are people that kill women and treat women horribly. And yet you take their money. So I’d like to ask you right now, why don’t you give back the money that you’ve taken from certain countries that treat certain groups of people so horribly? Why don’t you give back the money? I think it would be a great gesture. Because she takes a tremendous amount of money. And you take a look at the people of Haiti. I was at a little Haiti the other day in Florida. And I want to tell you, they hate the Clintons, because what’s happened in Haiti with the Clinton Foundation is a disgrace. And you know it, and they know it, and everybody knows it.",0.42568782,0.645146,0.8545843,0.7416809,0.68593067,0.57957983,0.44705236,0.38804084
127,CLINTON,"Well, very quickly, we at the Clinton Foundation spend 90 percent—90 percent of all the money that is donated on behalf of programs of people around the world and in our own country. I’m very proud of that. We have the highest rating from the watchdogs that follow foundations. And I’d be happy to compare what we do with the Trump Foundation, which took money from other people and bought a six-foot portrait of Donald. I mean, who does that? It just was astonishing. But when it comes to Haiti, Haiti is the poorest country in our hemisphere. The earthquake and the hurricanes, it has devastated Haiti. Bill and I have been involved in trying to help Haiti for many years. The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had. We have done things to help small businesses, agriculture, and so much else. And we’re going to keep working to help Haiti…",0.16765249,0.7737671,0.80764866,0.4269254,0.75994825,0.7581464,0.7759547,0.8533312
128,CLINTON,… because it’s an important part of the American experience.,0.008482091,0.5762543,0.355006,0.081613354,0.09045299,0.46242416,0.097141095,0.8213716
129,TRUMP,They don’t want you to help them anymore.,0.028620722,0.2815116,0.40077096,0.21843931,0.07980745,0.11003077,0.045059014,0.37803748
130,TRUMP,"I’d like to mention one thing. Trump Foundation, small foundation. People contribute, I contribute. The money goes 100 percent—100 percent goes to different charities, including a lot of military. I don’t get anything. I don’t buy boats. I don’t buy planes. What happens—the money goes to them.",0.020842785,0.669544,0.29520884,0.2154536,0.3095267,0.8300735,0.35186574,0.6456206
131,TRUMP,"No, it was—we put up the American flag. And that’s it. They put up the American flag. We fought for the right in Palm Beach to put up the American flag.",0.018095128,0.6976808,0.43311197,0.07212726,0.27361917,0.61233866,0.2707845,0.714869
132,TRUMP,"There was. There was. And, by the way…",0.013257195,0.5038683,0.37545913,0.14768031,0.075921565,0.572132,0.0497534,0.7006543
133,TRUMP,"… the money—the money went to Fisher House, where they build houses—the money that you’re talking about went to Fisher House, where they build houses for veterans and disabled vets.",0.025203144,0.22748272,0.7414986,0.50928706,0.5260782,0.33568537,0.43752956,0.76485974
134,CLINTON,"But, of course, there’s no way we can know whether any of that is true, because he hasn’t released his tax returns. He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can’t prove it. You can look at our tax returns. We’ve got them all out there. But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax. And we were talking about immigrants a few minutes ago, Chris. You know, half of all immigrants—undocumented immigrants in our country—actually pay federal income tax. So we have undocumented immigrants in America who are paying more federal income tax than a billionaire. I find that just astonishing.",0.055274166,0.731637,0.4805642,0.63567394,0.6743033,0.5571731,0.67725396,0.7261694
135,TRUMP,"So let me just tell you very quickly, we’re entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it. And all of her donors—just about all of them—I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars…",0.05750068,0.39671242,0.3298799,0.45748383,0.48371664,0.56650126,0.33122915000000003,0.5819706
136,TRUMP,Let me just explain.,0.011246625,0.42560056,0.15442306,0.3769541,0.06832278,0.4713463,0.026570914,0.60836554
137,TRUMP,Most of her donors have done the same thing as I do.,0.011749268,0.82549244,0.24185418,0.11831558,0.08375148,0.7760517,0.05456208,0.57816774
138,TRUMP,You know what she should have done?,0.018723432,0.49014506,0.3499417,0.7523722,0.075921565,0.34038833,0.02004027,0.5153062
139,TRUMP,"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator…",0.021549871,0.42560056,0.30014935,0.42996442,0.08111562,0.24157341,0.0914217,0.44173583
140,TRUMP,"… because your donors and your special interests are doing the same thing as I do, except even more so.",0.02638162,0.701217,0.20029442,0.1426516,0.031587295,0.4923819,0.023271002,0.20795219
141,CLINTON,"Well, you know…",0.017215505,0.59408754,0.43557617,0.56522816,0.10646603,0.46242416,0.031652197,0.7038609
142,TRUMP,"You should have changed the law. But you won’t change the law, because you take in so much money. I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump…",0.067380086,0.41112322,0.20909274,0.16288075,0.13755322,0.5442324,0.097141095,0.4290737
143,CLINTON,Made with Chinese steel.,0.015393426,0.13963868,0.10564658,0.28168398,0.1611895,0.3217009,0.07494016,0.6548995
144,TRUMP,"But I will tell you, I sat there…… I sat there watching ad after ad after ad, false ad. All paid for by your friends on Wall Street that gave so much money because they know you’re going to protect them. And, frankly, you should have changed the laws.",0.079250954,0.5314953,0.47810516,0.17310864,0.17153801,0.4713463,0.142899,0.28150064
145,TRUMP,"If you don’t like what I did, you should have changed the laws.",0.05131592,0.3823731,0.26103324,0.24331647,0.06832278,0.2763869,0.045988884,0.44598937
146,TRUMP,"I will look at it at the time. I’m not looking at anything now. I’ll look at it at the time. What I’ve seen—what I’ve seen is so bad. First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing. The New York Times actually wrote an article about it, but they don’t even care. It’s so dishonest. And they’ve poisoned the mind of the voters. But unfortunately for them, I think the voters are seeing through it. I think they’re going to see through it. We’ll find out on November 8th. But I think they’re going to see through it.",0.33836752,0.88291746,0.60941595,0.31740737,0.26778153,0.6982975,0.20229156,0.4806
147,TRUMP,"If you look—excuse me, Chris—if you look at your voter rolls, you will see millions of people that are registered to vote—millions, this isn’t coming from me—this is coming from Pew Report and other places—millions of people that are registered to vote that shouldn’t be registered to vote. So let me just give you one other thing. So I talk about the corrupt media. I talk about the millions of people—tell you one other thing. She shouldn’t be allowed to run. It’s crooked—she’s—she’s guilty of a very, very serious crime. She should not be allowed to run. And just in that respect, I say it’s rigged, because she should never…",0.37751234,0.61125344,0.5942055,0.60418314,0.61640924,0.4447776,0.45036557,0.43327832
148,TRUMP,"Chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things.",0.08716487,0.5673467,0.7398383,0.088146955,0.16462365,0.33568537,0.3154405,0.5225227
149,TRUMP,What I’m saying is that I will tell you at the time. I’ll keep you in suspense. OK?,0.17545098,0.5268742,0.26103324,0.72525686,0.051476303,0.5442324,0.037783217,0.68948036
150,CLINTON,"Well, Chris, let me respond to that, because that’s horrifying. You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him. The FBI conducted a year-long investigation into my e-mails. They concluded there was no case; he said the FBI was rigged. He lost the Iowa caucus. He lost the Wisconsin primary. He said the Republican primary was rigged against him. Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him. There was even a time when he didn’t get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him.",0.28548008,0.63283473,0.3499417,0.36358526,0.57355404,0.70698214,0.54337144,0.30048501
151,TRUMP,Should have gotten it.,0.021196328,0.5314953,0.36009043,0.11123639,0.07980745,0.63075286,0.045059014,0.679965
152,CLINTON,"This is—this is a mindset. This is how Donald thinks. And it’s funny, but it’s also really troubling.",0.14950264,0.41112322,0.13058923,0.13265374,0.04350852,0.21249197,0.032514658,0.22576377
153,CLINTON,"So that is not the way our democracy works. We’ve been around for 240 years. We’ve had free and fair elections. We’ve accepted the outcomes when we may not have liked them. And that is what must be expected of anyone standing on a debate stage during a general election. You know, President Obama said the other day when you’re whining before the game is even finished…",0.11088664,0.8948497,0.59204465,0.4084155,0.40649053,0.48850536,0.5179512,0.8549131
154,CLINTON,"… it just shows you’re not up to doing the job. And let’s—you know, let’s be clear about what he is saying and what that means. He is denigrating—he’s talking down our democracy. And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.",0.08004235,0.86059344,0.745934,0.4938409,0.34797347,0.32634202,0.26375133,0.679965
155,TRUMP,"I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in Arizona, I think it’s disgraceful. I think it’s a disgrace.",0.31686464,0.391925,0.6549103,0.2401508,0.23322205,0.25881764,0.21389289,0.36318657
156,TRUMP,I think we’ve never had a situation so bad in this country.,0.039462693,0.79383975,0.59636974,0.22753993,0.024373554,0.5152022,0.02573916,0.56871057
157,CLINTON,"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground. But I will not support putting American soldiers into Iraq as an occupying force. I don’t think that is in our interest, and I don’t think that would be smart to do. In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself. The goal here is to take back Mosul. It’s going to be a hard fight. I’ve got no illusions about that. And then continue to press into Syria to begin to take back and move on Raqqa, which is the ISIS headquarters. I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real—a really successful military operation. But we know we’ve got lots of work to do. Syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the Iranians and the Russians, continue. So I have said, look, we need to keep our eye on ISIS. That’s why I want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why we have to make sure here at home we don’t let terrorists buy weapons. If you’re too dangerous to fly, you’re too dangerous to buy a gun. And I’m going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track.",0.10696511,0.88156223,0.8147471,0.45134112,0.7764588,0.57957983,0.774719,0.8564062
