textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
137,TRUMP,"I disagree with him. No, I disagree with both of them. And he didn’t say that. He said it could be there, but it could also be much sooner. I had him in my office two days ago.",0.021196328,0.87480885,0.46296853,0.5729101,0.446567,0.7767009,0.28139487,0.7694938
138,TRUMP,Because he said it’s a possibility that we’ll have the answer before November 1st. It could also be after that.,0.009173225,0.21123351,0.16659996,0.2688226,0.19985782,0.07482638,0.16817182,0.5668283
139,TRUMP,"Well, we’re going to deliver it right away. We have the military all set up. Logistically, they’re all set up. We have our military that delivers soldiers and they can do 200,000 a day. They’re going to be delivering-",0.034984488,0.21934268,0.48302728,0.19764169,0.34240255000000003,0.08766961,0.45326662,0.7022567
140,BIDEN,This is the same man who told you-,0.032863233,0.37760857,0.19173165,0.6106315,0.091812566,0.33568537,0.03338158,0.44598937
141,TRUMP,It’s all set up.,0.021549871,0.33482835,0.19173165,0.07420289,0.059745956,0.3498539,0.03689402,0.5593265
142,BIDEN,"… by Easter, this would be gone away. By the warm weather, it’d be gone. Miraculous, like a miracle. And by the way, maybe you could inject some bleach in your arm, and that would take care of it. This is the same man.",0.1373533,0.12580372,0.33486533,0.1859979,0.27945936,0.2763869,0.1842873,0.32449573
143,TRUMP,"That was said sarcastically, and you know that. That was said sarcastically.",0.063423134,0.4624895,0.5142303,0.41776362,0.09795316,0.3641711,0.0814101,0.6101279
144,BIDEN,"So here’s the deal. This man is talking about a vaccine. Every serious company is talking about maybe having a vaccine done by the end of the year, but the distribution of that vaccine will not occur until sometime beginning of the middle of next year to get it out, if we get the vaccine. And pray God we will. Pray God we will.",0.025910228,0.17470887,0.5078767,0.088146955,0.46015236,0.08326544,0.43959785,0.5225227
145,TRUMP,You’ll have the vaccine sooner than that.,0.028856417,0.44414997,0.6228187,0.06006729,0.09317882,0.11003077,0.08692732,0.6207543
146,BIDEN,No more than the question you just asked him. You pointed out he puts pressure and disagrees with his own scientists.,0.026145924,0.32069492,0.24661607,0.68646854,0.39891782,0.07647543,0.30102575,0.548159
147,BIDEN,Everybody knows-,0.016838523,0.5762543,0.28538823,0.4269254,0.13755322,0.54056185,0.056517217,0.6626846
148,BIDEN,"Well, no, no. You can trust the scientist. She didn’t say that. You can trust the-",0.039226998,0.4809408,0.5290812,0.29138586,0.17153801,0.20453171,0.083603315,0.63335454
149,BIDEN,"Yes. Well, that’s what he’s going to try to do, but there’s thousands of scientists out there, like here at this great hospital that don’t work for him. Their job doesn’t depend on him. They’re the people… And by the way-",0.022139108,0.7988819,0.76489794,0.46364117,0.29122937,0.23307432,0.21222912,0.8318727
150,TRUMP,We spoke to the scientists that are in charge-,0.0201057,0.37760857,0.13845752,0.48842382,0.08507892,0.37855807,0.0914217,0.6257517
151,BIDEN,By the way-,0.015267765,0.54517925,0.29028806,0.6254409,0.13755322,0.4923819,0.05456208,0.6626846
152,TRUMP,… they will have the vaccine very soon.,0.016210219,0.20325422,0.41598007,0.053341843,0.06832278,0.17498808,0.070717715,0.5426158
153,BIDEN,"Do you believe for a moment what he’s telling you in light of all the lies he’s told you about the whole issue relating to COVID? He still hasn’t even acknowledged that he knew this was happening, knew how dangerous it was going to be back in February, and he didn’t even tell you. He’s on record as saying it. He panicked or he just looked at the stock market. One of the two. Because guess what? A lot of people died and a lot more are going to die unless he gets a lot smarter, a lot quicker-",0.25462922,0.31139624,0.73321325,0.74355775,0.6375408,0.060831316,0.4437381,0.17363873
154,TRUMP,"Did you use the word smart? So you said you went to Delaware State, but you forgot the name of your college. You didn’t go to Delaware State. You graduated either the lowest or almost the lowest in your class. Don’t ever use the word smart with me. Don’t ever use that word.",0.2763787,0.3071033,0.25140157,0.32067287,0.25227943,0.6630559,0.13204911,0.08662953
155,BIDEN,"Oh, give me a break.",0.032627538,0.5222607,0.29520884,0.39910868,0.04462844,0.32634202,0.015323395,0.57248515
156,TRUMP,"Because you know what? There’s nothing smart about you, Joe. 47 years you’ve done nothing.",0.36095104,0.49928698,0.1625211,0.058122616,0.034766942,0.237314,0.018450918,0.2625746
157,BIDEN,"Well, let’s have this debate-",0.017466826,0.40630993,0.1189293,0.38675448,0.034766942,0.16817981,0.013785004,0.7038609
158,TRUMP,"Let me just tell you something, Joe. If you would have had the charge of what I was put through, I had to close the greatest economy in the history of our country. And by the way, now it’s being built again and it’s going up fast.",0.015958898,0.86228126,0.570177,0.34698093,0.2219624,0.7816813,0.3136324,0.80191666
159,TRUMP,It’s going up fast. I look forward to talking about it.,0.017718147,0.7862953,0.36009043,0.10072401,0.056164473,0.62677956,0.061485674,0.81310624
160,BIDEN,"Because he doesn’t have a plan. If I were running it, I’d know what the plan is. You’ve got to provide these businesses the ability to have the money to be able to reopen with the PPE, as well as with the sanitation they need. You have to provide them classic-",0.025203144,0.31139624,0.50287527,0.53978604,0.34611374,0.09128397,0.37944743,0.59729445
161,TRUMP,Tell that to Nancy Pelosi.,0.0154562555,0.6198689,0.10744284,0.16288075,0.033701215,0.22885571,0.02164699,0.55187017
162,BIDEN,Will he just shush for a minute?,0.15932569,0.22748272,0.115081154,0.6422082,0.022364672,0.30333814,0,0.43749967
163,TRUMP,"Tell that to Nancy Pelosi, and Schumer Chuck.",0.031449065,0.4395828,0.08233969,0.07109655,0.024373554,0.0867791,0.013785004,0.39307475
164,BIDEN,"Nancy Pelosi and Schumer, they have a plan. He won’t even meet with them. The Republicans won’t meet in the Senate. He sits in his golf course. Well, I mean, literally, think about it. Think about it.",0.05824285,0.4670914,0.10248567,0.15272859,0.16807398,0.16817981,0.18266469,0.35827813
165,TRUMP,"You probably play more than I do, Joe.",0.014953613,0.7223736,0.30014935,0.20059752,0.07721034,0.6281023,0.04047755,0.6689435
166,TRUMP,"Well, he wants to shut down this country and I want to keep it open, and we did a great thing by shutting it down-",0.09915545,0.8601118,0.66518486,0.20949627,0.062164437,0.6215046,0.12897182,0.796044
167,BIDEN,You just admitted you’d shut it down.,0.10739898,0.4578922,0.15846217,0.38366714,0.05263899,0.16144137,0.017662626,0.29574555
168,TRUMP,"Wait a minute, Joe. Let me shut you down for a second, Joe, just for one second. He wants to shut down the country. We just went through it. We had to, because we didn’t know anything about the disease. Now we’ve found that elderly people with heart problems and diabetes and different problems are very, very vulnerable. We learned a lot. Young children aren’t, even younger people aren’t. We’ve learned a lot, but he wants to shut it down. More people will be hurt by continuing. If you look at Pennsylvania, if you look at certain states that have been shut down, they have Democrat governors, all, one of the reasons they shut down is because they want to keep it shut down until after the election on November 3rd.",0.28547668,0.8229481,0.91140443,0.5766742,0.7384511,0.28977618,0.7457078,0.74358314
169,TRUMP,Because it’s a political thing.,0.011497946,0.363303,0.20909274,0.091476426,0.06832278,0.18186516,0.059484657,0.42474672
170,BIDEN,I got to respond to that.,0.015958898,0.71184844,0.40077096,0.6217299,0.06832278,0.6320804,0.043212753,0.7951643
171,TRUMP,But those states-,0.011435116,0.4624895,0.21371089,0.68552077,0.18201867,0.3498539,0.064521715,0.618977
172,TRUMP,Those states are not doing well that are shut down right now.,0.04166769,0.4624895,0.61117506,0.19174455,0.09317882,0.24157341,0.1208364,0.6030863
173,BIDEN,I got to respond to that.,0.015958898,0.71184844,0.40077096,0.6217299,0.06832278,0.6320804,0.043212753,0.7951643
174,TRUMP,He wants to shut down the whole country.,0.11357342,0.3490304,0.20909274,0.16798511,0.059745956,0.25447714,0.060482763,0.40223753
175,TRUMP,"No, I think masks are okay. You have to understand, if you look… I mean, I have a mask right here. I put a mask on when I think I need it. Tonight, as an example, everybody’s had a test and you’ve had social distancing and all of the things that you have to, but I wear masks-",0.03309893,0.8356921,0.70499575,0.38366714,0.3240189,0.6281023,0.38378537,0.8532873
176,BIDEN,Just like your rally.,0.03109552,0.63716775,0.1345139,0.27203026,0.07463925,0.44916433,0.028247233,0.6272686
177,TRUMP,"… when needed. When needed, I wear masks.",0.027913637,0.76378906,0.3651927,0.09259545,0.09795316,0.8526256,0.092556715,0.6958554
178,TRUMP,"I don’t wear a mask like him. Every time you see him, he’s got a mask. He could be speaking 200 feet away from him and he shows up with the biggest mask I’ve ever seen. I will say this-",0.10739898,0.8267657,0.37545913,0.15779574,0.25613374,0.86850643,0.22568531,0.7078785
179,BIDEN,"Look, the way to open businesses is give them the wherewithal to be able to open. We provided money, the-",0.017215505,0.11892864,0.6911389,0.1276825,0.20716603,0.09685791,0.36389297,0.6958554
180,BIDEN,"Well, masks make a big difference. His own head of the CDC said if we just wore masks between now, if everybody wore a mask and social distanced between now and January, we’d probably save up to 100,000 lives. It matters. It matters.",0.0131943645,0.4717001,0.73431563,0.27524287,0.617367,0.27196422,0.70672137,0.74415445
181,TRUMP,And they’ve also said the opposite. They’ve also said-,0.015079274,0.3728518,0.083220035,0.3011325,0.091812566,0.25881764,0.083603315,0.5389349
182,BIDEN,No serious person has said the opposite. No serious person.,0.09394901,0.16059916,0.072140396,0.25922137,0.07980745,0.09497907,0.053591017,0.33884993
183,TRUMP,Dr. Fauci. Dr. Fauci said the opposite.,0.030270588,0.391925,0.14640224,0.27203026,0.22570133,0.4188109,0.13204911,0.5992224
184,BIDEN,He did not say the opposite.,0.010743983,0.12580372,0.08146396,0.23068507,0.16462365,0.16480204,0.06350499,0.5389349
185,TRUMP,"He said very strongly, “Masks are not good.” Then he changed his mind. He said, “Masks are good.”",0.033806015,0.54960024,0.15442306,0.20059752,0.121110424,0.3641711,0.13204911,0.68630207
186,TRUMP,I’m okay with masks. I’m not fighting masks.,0.045625936,0.86907053,0.41094556,0.09484769,0.07463925,0.756642,0.06350499,0.6364095
187,TRUMP,Outside.,0.013948329,0.50845575,0.30014935,0.43910125,0.20716603,0.4668769,0.078154646,0.69107187
188,TRUMP,Because nobody will show up.,0.016021729,0.2815116,0.115081154,0.22443059,0.040185187,0.25015506,0.018450918,0.3196519
189,TRUMP,"Well, it’s true. Nobody shows up to his rallies.",0.028149333,0.24385335,0.094721004,0.09371912,0.07980745,0.40605384,0.0624929,0.40670285
190,TRUMP,Because people want to hear what I have to say. I mean-,0.024967449,0.78503984,0.3298799,0.51704997,0.059745956,0.6334105,0.035128914,0.6410067
191,TRUMP,"… I’ve done a great job as a president, and I’ll have 25, 35,000 people show up at airports. We use airports and hangers and we have a lot of people-",0.08637348,0.79132265,0.5745656,0.18880428,0.32584408,0.80647194,0.4408393,0.8471498
192,TRUMP,"Well, so far we have had no problem whatsoever. It’s outside. That’s a big difference according to the experts. We do them outside, we have tremendous crowds, as you see, and literally on 24 hours notice. And Joe does the circles and has three people someplace.",0.013320025,0.76627976,0.3703159,0.50670505,0.49563363,0.7127399,0.58368784,0.844345
193,BIDEN,"By the way, did you see one of the last big rallies he had? A reporter came up to him to ask him a question, he said, “No, no, no. Stand back, put on your mask, put on a mask. Have you been tested? I’m way far away from those other people.” That’s what he said, “I’m going to be okay.” He’s not worried about you. He’s not worried about the people out there .",0.03192045,0.77126855,0.64639944,0.60234463,0.351701,0.6685254,0.3118263,0.4893925
194,TRUMP,We’ve had no negative effect.,0.014702292,0.53612226,0.37545913,0.31089067,0.07721034,0.63075286,0.07494016,0.6471633
195,BIDEN,No negative effect. Come on.,0.01822079,0.4578922,0.28538823,0.31414655,0.07209374,0.2808293,0.045059014,0.7022567
196,TRUMP,"We’ve had no negative effect, and we’ve had 35, 40,000 people at these rallies.",0.015267765,0.80899215,0.49789,0.3337865,0.2600025,0.7240843,0.39858797,0.74358314
197,BIDEN,"Yes, I would. He’s been totally irresponsible the way in which he has handled the social distancing and people wearing masks, basically encouraged them not to. He’s a fool on this.",0.6852916,0.53612226,0.61449146,0.18341066,0.25613374,0.25447714,0.30102575,0.46316698
198,TRUMP,"If you could get the crowds, you would have done the same thing. But you can’t. Nobody cares.",0.16043124,0.32069492,0.20460455,0.091476426,0.075921565,0.089466736,0.052624613,0.27199435
199,TRUMP,Nobody cares.,0.119997114,0.4395828,0.19600275,0.16798511,0.08243042,0.3689464,0.029091854,0.5611979
200,TRUMP,Yes.,0.009487377,0.61555785,0.42085356,0.6969121,0.21453366,0.46242416,0.07387768,0.7078785
201,TRUMP,Much faster.,0.01859777,0.39671242,0.355006,0.29138586,0.19985782,0.496272,0.06759904,0.64408094
202,TRUMP,"So we built the greatest economy in history. We closed it down because of the China plague. When the plague came in, we closed it down, which was very hard psychologically to do. He didn’t think we should close it down and he was wrong. Again, two million people would be dead now instead of… Still, 204,000 people is too much. One person is too much. Should have never happened from China. But what happened is we closed it down and now we’re reopening and we’re doing record business. We had 10.4 million people in a four-month period that we’ve put back into the workforce. That’s a record the likes of which nobody’s ever seen before. And he wants to close down the… He will shut it down again. He will destroy this country.",0.25915736,0.74714607,0.8422734,0.45441046,0.6529842,0.25881764,0.683762,0.6736572
203,TRUMP,"A lot of people, between drugs and alcohol and depression, when you start shutting it down, you take a look at what’s happening at some of your Democrat-run states where they have these tough shutdowns. And I’m telling you it’s because they don’t want to open it. One of them came out last week, you saw that, “Oh, we’re going to open up on November 9th.” Why November 9th? Because it’s after the election. They think they’re hurting us by keeping them closed. They’re hurting people. People know what to do. They can social distance. They can wash their hands, they can wear masks. They can do whatever they want, but they got to open these states up.",0.16331999,0.62418544,0.82234865,0.6060231,0.5673123,0.5187893,0.5723347,0.4806
204,TRUMP,"When you look at North Carolina, when you look, and these governors are under siege, Pennsylvania, Michigan, and a couple of others, you got to open these states up. It’s not fair. You’re talking about almost it’s like being in prison. And you look at what’s going on with divorce, look at what’s going on with alcoholism and drugs. It’s a very, very sad thing. And he’ll close down the whole country. This guy will close down the whole country and destroy our country. Our country is coming back incredibly well, setting records as it does it. We don’t need somebody to come in and say, “Let’s shut it down.”",0.26293078,0.76627976,0.8562525,0.44521314,0.49966612,0.45798835,0.6152004,0.77007395
205,BIDEN,"The difference is millionaires and billionaires like him in the middle of the COVID crisis have done very well. Billionaires have made another $300 billion because of his profligate tax proposal, and he only focused on the market. But you folks at home, you folks living in Scranton and Claymont and all the small towns and working class towns in America, how well are you doing? This guy paid a total of $750 in taxes.",0.024731753,0.60266054,0.77669024,0.584078,0.6029462,0.500175,0.54663426,0.45454627
206,TRUMP,That’s wrong.,0.030741978,0.4578922,0.355006,0.46056077,0.06338342,0.20453171,0.04413355,0.5876961
207,BIDEN,"Do I get my time back? The fact is that he has in fact, worked on this in a way that he’s going to be the first president of the United States to leave office, having fewer jobs in his administration than when he became president. Fewer jobs than when he became president. First one in American history.",0.021667719,0.3490304,0.355006,0.49897632,0.38576332,0.55161005,0.3578712,0.4111868
208,BIDEN,"Secondly, the people who have lost their jobs are those people who have been on the front lines. Those people who have been saving our lives, those people who have been out there dying. People who’ve been putting themselves in the way to make sure that we could all try to make it. And the idea that he is insisting that we go forward and open when you have almost half the states in America with a significant increase in COVID deaths and COVID cases in the United States of America, and he wants to open it up more. Why is he want to open it up? Why doesn’t he take care of the… You can’t fix the economy until you fix the COVID crisis. And he has no intention of doing anything about making it better for you all at home in terms of your health and your safety.",0.1269396,0.55402756,0.88038224,0.6713305,0.70258516,0.0684207,0.624451,0.5630719
209,BIDEN,"Schools. Why aren’t schools open? Because it costs a lot of money to open them safely. They were going to give, his Administration going to give the teachers and school students masks, and then they decided no, couldn’t do that because it’s not a national emergency. Not a national emergency. They’ve done nothing to help small businesses. Nothing. They’re closing. One in six is now gone. He ought to get on the job and take care of the needs of the American people so we can open safely.",0.024378212,0.4809408,0.75986123,0.64033943,0.72736645,0.29427764,0.62645894,0.44598937
210,TRUMP,I have to respond to that.,0.014513801,0.7189549,0.43311197,0.6600238,0.091812566,0.570252,0.051662933,0.8116321
211,TRUMP,"Excuse me, he made a statement.",0.013508516,0.29001275,0.13845752,0.64127374,0.115097,0.25447714,0.058490995,0.5537299
212,TRUMP,"No, people want their schools open. They don’t want to be shut down. They don’t want their state shut down. They want their restaurants. I look at New York. It’s so sad what’s happening in New York. It’s almost like a ghost town, and I’m not sure it can ever recover what they’ve done to New York. People want their places open. They want to get back to their lives.",0.046368107,0.7737671,0.8701798,0.18880428,0.37621212,0.61625725,0.456999,0.65334845
213,BIDEN,People want to be safe.,0.013508516,0.5038683,0.6497981,0.09036188,0.065840356,0.29427764,0.07281966,0.63488114
214,TRUMP,"They’ll be careful, but they want their schools open.",0.02249265,0.54517925,0.65149987,0.07629666,0.10361524,0.237314,0.10415064,0.6066054
215,BIDEN,People want to be safe.,0.013508516,0.5038683,0.6497981,0.09036188,0.065840356,0.29427764,0.07281966,0.63488114
216,TRUMP,"I’m the one that brought back football. By the way, I brought back Big Ten football. It was me and I’m very happy to do it-",0.019226074,0.88859653,0.49789,0.07947273,0.13755322,0.80994517,0.24630983,0.86541706
217,TRUMP,… and people of Ohio are very proud of me. And you know how I found out? When .,0.013885498,0.8511212,0.40077096,0.48220488,0.11220652,0.7876429,0.0624929,0.8163518
218,TRUMP,"I paid millions of dollars in taxes, millions of dollars of income tax. And let me just tell you, there was a story in one of the papers that paid-",0.01237757,0.77126855,0.5614327,0.1426516,0.20716603,0.8343515,0.2725482,0.7333364
219,BIDEN,Show us your tax returns.,0.012314741,0.3071033,0.094721004,0.36358526,0.062164437,0.25447714,0.03689402,0.5225227
220,TRUMP,"I paid $38 million one year, I paid $27 million one year.",0.008607753,0.49471286,0.17484002,0.08595042,0.15436298,0.7549243,0.099459566,0.5819706
221,BIDEN,Show us your tax returns.,0.012314741,0.3071033,0.094721004,0.36358526,0.062164437,0.25447714,0.03689402,0.5225227
222,TRUMP,"You’ll see it as soon as it’s finished, you’ll see it. You know, if you wanted to, go to the Board of Elections. There’s 118 page or so report that says everything I have, every bank I have, I’m totally under leveraged because the assets are extremely good, and I built a great company.",0.014953613,0.6765534,0.28050908,0.20949627,0.46600878,0.67815024,0.57578355,0.85190225
223,TRUMP,But let me tell you-,0.019854378,0.42076668,0.30014935,0.49640843,0.08111562,0.500175,0.034252916,0.618977
224,BIDEN,Release your tax return.,0.0109324735,0.2562081,0.17903334,0.42389053,0.08111562,0.3498539,0.079235196,0.548159
225,TRUMP,Let me-,0.022846194,0.5896652,0.36009043,0.5729101,0.15436298,0.5350778,0.065543100000000007,0.64254296
226,TRUMP,Millions of dollars.,0.01017851,0.18892528,0.3051104,0.24331647,0.19263089,0.24585372,0.0814101,0.5838763
227,TRUMP,"Millions of dollars, yes.",0.00804228,0.23565333,0.2230082,0.31414655,0.09045299,0.18186516,0.041384697,0.5537299
228,TRUMP,Millions of dollars. And you’ll get to see it. And you’ll get to see it.,0.020231359,0.26038522,0.31009308,0.091476426,0.07980745,0.11311338,0.061485674,0.55745804
229,BIDEN,When?,0.009298885,0.645146,0.37545913,0.774901,0.19263089,0.5241908,0.05456208,0.64254296
230,TRUMP,But let me just tell you-,0.020842785,0.4670914,0.26103324,0.45748383,0.06338342,0.5387309,0.027406916,0.60836554
231,BIDEN,In ?,0.00823077,0.53612226,0.20460455,0.66284686,0.14759369,0.4713463,0.045059014,0.57437617
232,TRUMP,"Chris, let me just say something, that it was the tax laws. I don’t want to pay tax. Before I came here, I was a private developer, I was a private business people. Like every other private person, unless they’re stupid, they go through the laws, and that’s what it is. He passed a tax bill that gave us all these privileges for depreciation and for tax credits. We built the building and we get tax credits, like the hotel on Pennsylvania Avenue. Which by the way, was given to me by the Obama Administration, if you can believe that. Now the man got fired right after that happened, but that’s-",0.42129645,0.7563304,0.39066955,0.5196182,0.7405501,0.8205134,0.64353657,0.6974527
233,BIDEN,"Yeah, I do want to respond. Look, the tax code that put him in a position that he pays less tax than on the money a school teacher makes is because of him… He says he’s smart because he can take advantage of the tax code. And he does take advantage of the tax code. That’s why I’m going to eliminate the Trump tax cuts. And I’m going to eliminate those tax cuts.",0.038519915,0.7347321,0.470526,0.35360754,0.3648401,0.6032589,0.32686538,0.60836554
234,TRUMP,That’s okay.,0.014953613,0.61555785,0.54409087,0.32067287,0.09593137,0.4274001,0.051662933,0.714869
235,BIDEN,And make sure that we invest in the people who in fact need the help. People out there need help.,0.011435116,0.669544,0.86417085,0.10421379,0.10361524,0.08856578,0.22058022,0.84391606
236,TRUMP,But why didn’t you do it over the last 25 years?,0.011120965,0.0785286,0.072964646,0.8393035,0.053807575,0.09685791,0.01609901,0.36811587
237,BIDEN,Because you weren’t president-,0.039226998,0.32069492,0.087692045,0.5196182,0.08243042,0.15146351,0.029091854,0.35827813
238,TRUMP,Why didn’t you do it over the last 25 years?,0.012566062,0.08842566,0.07462743,0.8197431,0.04916908,0.122462906,0.018450918,0.40223753
239,BIDEN,Because you weren’t president and screwing things up.,0.39987978,0.4809408,0.08499461,0.12273092,0.040185187,0.18186516,0.031652197,0.23940414
240,TRUMP,You were a Senator and -,0.013571346,0.7563304,0.4579505,0.674164,0.121110424,0.5759005,0.08250451,0.74415445
241,BIDEN,You’re the worst president America has ever had. Come on.,0.5140397,0.29854265,0.08499461,0.053341843,0.0060492377,0.08413648,4.3830788e-4,0.1288494
242,TRUMP,"Hey, Joe, let me just tell you, Joe. In 47 months, I’ve done more than you’ve done in 47 years, Joe. We’ve done things that you never even thought of doing.",0.09828771,0.8331391,0.4579505,0.08925207,0.09593137,0.6576112,0.10179639,0.7544747
243,TRUMP,"Including fixing the broken military that you gave me, including taking care of your debts.",0.063027434,0.41112322,0.56361395,0.09371912,0.14423282,0.500175,0.0914217,0.5049093
244,TRUMP,He has none.,0.01633588,0.25208217,0.17069851,0.27846095,0.14423282,0.34038833,0.043212753,0.5500138
245,BIDEN,"Well, just take a look at what is the analysis done by Wall Street firms, points out that my economic plan would create 7 million more jobs than his in four years, number one. And number two, it would create an additional $1 trillion in economic growth, because it would be about buying American. The federal government spends $600 billion a year on everything from ships, to steel, to buildings and the like. And under my proposal, we’re going to make sure that every penny of that has to be made by a company-",0.048842013,0.513052,0.48796526,0.14768031,0.76368946,0.49822178,0.81821704,0.78054404
246,BIDEN,"By the way, I’m going to eliminate a significant number of the taxes. I’m going to make the corporate tax 28%. It shouldn’t be 21%. You have 91 companies federal, I mean, the fortune 500, who don’t pay a single penny in tax making billions of dollars.",0.012440401,0.37760857,0.355006,0.33050102,0.40080667,0.4274001,0.5083415,0.40670285
247,TRUMP,"Why didn’t you do it before, when you were Vice-President with Obama?",0.014953613,0.32069492,0.092282765,0.8511527,0.07336327,0.122462906,0.039574955,0.4806
248,BIDEN,"Because you in fact passed that, that was your tax proposal.",0.008859074,0.42560056,0.094721004,0.72037137,0.09593137,0.08239954,0.079235196,0.6066054
249,TRUMP,I got it done. And you know what happened?,0.018974753,0.7440378,0.25140157,0.70460725,0.07083046,0.74999434,0.041384697,0.6379401
250,BIDEN,"Yeah, you got it done-",0.01847211,0.7787711,0.41350082,0.43605095,0.07721034,0.4668769,0.046923243,0.7619688
251,TRUMP,Our economy boomed like it’s never boomed before.,0.028974265,0.43502206,0.25620726,0.04593215,0.07980745,0.5152022,0.078154646,0.53343624
252,BIDEN,The economy-,0.01225191,0.42076668,0.24185418,0.47290605,0.24461357,0.3217009,0.0914217,0.6066054
253,BIDEN,Let me finish.,0.11140333,0.4855708,0.31996915,0.44215542,0.08375148,0.43605614,0.05070595,0.68789035
254,BIDEN,Not lower tax for the American people.,0.012566062,0.43502206,0.25140157,0.23699021,0.039089337,0.13517593,0.036009192,0.45454627
255,TRUMP,Excuse me.,0.01646154,0.6520952,0.39066955,0.68552077,0.12436983,0.53325564,0.061485674,0.72088635
256,TRUMP,"They had the slowest economic recovery since 1929. It was the slowest recovery. Also, they took over something that was down here. All you had to do is turn on the lights and you pick up a lot. But they had the slowest economic recovery since 1929, and let me tell you about the stock market. When the stock market goes up, that means jobs. It also means 401ks. If you got in, if you ever became president with your ideas, you want to terminate my taxes. I’ll tell you what, you’ll lose. Half of the companies that have poured in here will leave. And plenty of companies that are already here, they’ll leave for other places. They will leave and you will have a depression, the likes of which you’ve never seen.",0.11367676,0.59408754,0.5942055,0.15779574,0.5939429,0.5169943,0.59461869999999994,0.52614826
257,BIDEN,Look-,0.022021262,0.53612226,0.3651927,0.5473918,0.19263089,0.506055,0.08470667,0.68313
258,BIDEN,"… we inherited the worst recession, short of a depression in American history. I was asked to bring it back. We were able to have an economic recovery that created the jobs you’re talking about. We handed him a booming economy, he blew it.",0.112540044,0.7787711,0.43804434,0.24966244,0.35919192,0.6521894,0.4196116,0.775303
259,TRUMP,It wasn’t booming.,0.015142105,0.32069492,0.18324682,0.11476911,0.08111562,0.54976135,0.045988884,0.4806
260,BIDEN,He blew it.,0.1373533,0.5407564,0.29028806,0.17310864,0.09593137,0.4535681,0.05456208,0.6101279
261,TRUMP,It wasn’t booming. It was the weakest recovery since 1929.,0.024967449,0.090955414,0.14242034,0.050528422,0.17501675,0.35939986,0.16020581,0.31482786
262,TRUMP,When COVID came along.,0.024613906,0.5176529,0.3651927,0.41464335,0.065840356,0.67953056,0.031652197,0.5093774
263,BIDEN,"Yeah, because what he did, even before COVID, manufacturing went in the hole. Manufacturing went in a hole-",0.050078966,0.32539845,0.08233969,0.36692032,0.13093169,0.24157341,0.17298084,0.38804084
264,TRUMP,"Excuse me, Chris, wait.",0.009424546,0.49928698,0.2230082,0.651571,0.08641282,0.5387309,0.05070595,0.68789035
265,BIDEN,… number one. Number two-,0.013885498,0.40630993,0.17069851,0.22143239,0.08111562,0.49044213,0.0624929,0.65334845
266,TRUMP,Chris.,0.008419261,0.53612226,0.33486533,0.44827527,0.20350432,0.5241908,0.097141095,0.7293719
267,BIDEN,Number three.,0.012314741,0.391925,0.18747956,0.33050102,0.10361524,0.373742,0.060482763,0.64408094
268,TRUMP,"They said it would take… No, you’re on number two.",0.019477395,0.4395828,0.25140157,0.11831558,0.08507892,0.3217009,0.056517217,0.5857847
269,BIDEN,No.,0.010869644,0.4809408,0.26103324,0.46364117,0.09593137,0.4274001,0.042296432,0.63030756
270,TRUMP,"Chris, Chris. They said it would take-",0.015016444,0.4809408,0.26103324,0.38030803,0.10932987,0.6589702,0.08692732,0.65179896
271,BIDEN,This guy-,0.033806015,0.645146,0.33987126,0.47290605,0.121110424,0.5134133,0.053591017,0.6595649
272,TRUMP,"… a miracle to bring back manufacturing. I brought back 700,000 jobs. They brought back nothing. They gave up on manufacturing.",0.0201057,0.6198689,0.25620726,0.08485947,0.140886,0.7592215,0.251519,0.5705969
273,BIDEN,We did not.,0.009110395,0.5851888,0.275634,0.29787818,0.12764418,0.5296206,0.0686341,0.676808
274,TRUMP,… standard fare.,0.009801528,0.4717001,0.26587954,0.34367463,0.2219624,0.4447776,0.112459674,0.68948036
275,BIDEN,I’m the guy that brought back the automobile industry.,0.0131943645,0.58071846,0.10248567,0.16798511,0.051476303,0.5888021,0.04786215,0.63030756
276,TRUMP,He totally gave up on manufacturing.,0.03109552,0.19607584,0.08951421,0.1276825,0.075921565,0.40605384,0.037783217,0.5071406
277,BIDEN,"I was asked to bring back Chrysler and General Motors. We brought them back right here in the state of Ohio and Michigan. He blew it. They’re gone. He blew it. And in fact, they’re gone-",0.12520397,0.79636,0.3651927,0.16288075,0.17153801,0.77410537,0.18591215,0.7231486
278,TRUMP,Ohio had the best year it’s ever had last year. Michigan had the best year they’ve ever had.,0.011749268,0.43502206,0.115081154,0.056196563,0.15776905,0.4145413,0.18916914,0.6101279
279,BIDEN,That is not true.,0.012754552,0.29427427,0.21371089,0.5524739,0.10077741,0.1853292,0.052624613,0.679965
280,TRUMP,"Many car companies came in from Germany, from Japan, went to Michigan, went to Ohio and they didn’t come in with you. .",0.019351736,0.11892864,0.10091686,0.13764244,0.31132707,0.5169943,0.1810444,0.46750137
