textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
38,MCCAIN,"I think pure research and development investment on the part of the United States government is certainly appropriate. I think once it gets into productive stages, that we ought to, obviously, turn it over to the private sector. By the way, my friends, I know you grow a little weary with this back-and-forth. It was an energy bill on the floor of the Senate loaded down with goodies, billions for the oil companies, and it was sponsored by Bush and Cheney. You know who voted for it? You might never know. That one. You know who voted against it? Me. I have fought time after time against these pork barrel — these bills that come to the floor and they have all kinds of goodies and all kinds of things in them for everybody and they buy off the votes. I vote against them, my friends. I vote against them. But the point is, also, on oil drilling, oil drilling offshore now is vital so that we can bridge the gap. We can bridge the gap between imported oil, which is a national security issue, as well as any other, and it will reduce the price of a barrel of oil, because when people know there’s a greater supply, then the cost of that will go down. That’s fundamental economics. We’ve got to drill offshore, my friends, and we’ve got to do it now, and we can do it. And as far as nuclear power is concerned, again, look at the record. Senator Obama has approved storage and reprocessing of spent nuclear fuel. And I’ll stop, Tom, and you didn’t even wave. Thanks.",0.102192536,0.9034187,0.75651044,0.5347279,0.85046047,0.7489241,0.8838378,0.886068
39,OBAMA,"Well, you know, as I travel around the country, this is one of the single most frequently asked issues that I get, is the issue of health care. It is breaking family budgets. I can’t tell you how many people I meet who don’t have health insurance. If you’ve got health insurance, most of you have seen your premiums double over the last eight years. And your co-payments and deductibles have gone up 30 percent just in the last year alone. If you’re a small business, it’s a crushing burden. So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing. So here’s what I would do. If you’ve got health care already, and probably the majority of you do, then you can keep your plan if you are satisfied with it. You can keep your choice of doctor. We’re going to work with your employer to lower the cost of your premiums by up to $2,500 a year. And we’re going to do it by investing in prevention. We’re going to do it by making sure that we use information technology so that medical records are actually on computers instead of you filling forms out in triplicate when you go to the hospital. That will reduce medical errors and reduce costs. If you don’t have health insurance, you’re going to be able to buy the same kind of insurance that Senator McCain and I enjoy as federal employees. Because there’s a huge pool, we can drop the costs. And nobody will be excluded for pre-existing conditions, which is a huge problem. Now, Senator McCain has a different kind of approach. He says that he’s going to give you a $5,000 tax credit. What he doesn’t tell you is that he is going to tax your employer-based health care benefits for the first time ever. So what one hand giveth, the other hand taketh away. He would also strip away the ability of states to provide some of the regulations on insurance companies to make sure you’re not excluded for pre-existing conditions or your mammograms are covered or your maternity is covered. And that is fundamentally the wrong way to go. In fact, just today business organizations like the United States Chamber of Commerce, which generally are pretty supportive of Republicans, said that this would lead to the unraveling of the employer-based health care system. That, I don’t think, is the kind of change that we need. We’ve got to have somebody who is fighting for patients and making sure that you get decent, affordable health care. And that’s something that I’m committed to doing as president.",0.036162965,0.86712486,0.88651717,0.4084155,0.8711197,0.5259975,0.8817194,0.8383121
40,MCCAIN,"Well, thank you for the question. You really identified one of the really major challenges that America faces. Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America. And we need to do all of the things that are necessary to make it more efficient. Let’s put health records online, that will reduce medical errors, as they call them. Let’s have community health centers. Let’s have walk-in clinics. Let’s do a lot of things to impose efficiencies. But what is at stake here in this health care issue is the fundamental difference between myself and Senator Obama. As you notice, he starts talking about government. He starts saying, government will do this and government will do that, and then government will, and he’ll impose mandates. If you’re a small business person and you don’t insure your employees, Senator Obama will fine you. Will fine you. That’s remarkable. If you’re a parent and you’re struggling to get health insurance for your children, Senator Obama will fine you. I want to give every American a $5,000 refundable tax credit. They can take it anywhere, across state lines. Why not? Don’t we go across state lines when we purchase other things in America? Of course it’s OK to go across state lines because in Arizona they may offer a better plan that suits you best than it does here in Tennessee. And if you do the math, those people who have employer-based health benefits, if you put the tax on it and you have what’s left over and you add $5,000 that you’re going to get as a refundable tax credit, do the math, 95 percent of the American people will have increased funds to go out and buy the insurance of their choice and to shop around and to get — all of those people will be covered except for those who have these gold-plated Cadillac kinds of policies. You know, like hair transplants, I might need one of those myself. But the point is that we have got to give people choice in America and not mandate things on them and give them the ability. Every parent I know would acquire health insurance for their children if they could. Obviously small business people want to give their employees health insurance. Of course they all want to do that. We’ve got to give them the wherewithal to do it. We can do it by giving them, as a start, a $5,000 refundable tax credit to go around and get the health insurance policy of their choice.",0.029917045,0.8634894,0.8452211,0.48531243,0.8726777,0.6822952,0.90312505,0.8372178
41,MCCAIN,"I think it’s a responsibility, in this respect, in that we should have available and affordable health care to every American citizen, to every family member. And with the plan that — that I have, that will do that. But government mandates I — I’m always a little nervous about. But it is certainly my responsibility. It is certainly small-business people and others, and they understand that responsibility. American citizens understand that. Employers understand that. But they certainly are a little nervous when Senator Obama says, if you don’t get the health care policy that I think you should have, then you’re going to get fined. And, by the way, Senator Obama has never mentioned how much that fine might be. Perhaps we might find that out tonight.",0.051810697,0.9161277,0.84100866,0.68552077,0.7269104,0.6685254,0.68592644,0.879302
42,OBAMA,"Well, why don’t — why don’t — let’s talk about this, Tom, because there was just a lot of stuff out there.",0.0154562555,0.391925,0.24661607,0.82708234,0.07721034,0.25447714,0.055537287,0.68471515
43,OBAMA,"Well, I think it should be a right for every American. In a country as wealthy as ours, for us to have people who are going bankrupt because they can’t pay their medical bills — for my mother to die of cancer at the age of 53 and have to spend the last months of her life in the hospital room arguing with insurance companies because they’re saying that this may be a pre-existing condition and they don’t have to pay her treatment, there’s something fundamentally wrong about that. So let me — let me just talk about this fundamental difference. And, Tom, I know that we’re under time constraints, but Senator McCain through a lot of stuff out there. Number one, let me just repeat, if you’ve got a health care plan that you like, you can keep it. All I’m going to do is help you to lower the premiums on it. You’ll still have choice of doctor. There’s no mandate involved. Small businesses are not going to have a mandate. What we’re going to give you is a 50 percent tax credit to help provide health care for those that you need. Now, it’s true that I say that you are going to have to make sure that your child has health care, because children are relatively cheap to insure and we don’t want them going to the emergency room for treatable illnesses like asthma. And when Senator McCain says that he wants to provide children health care, what he doesn’t mention is he voted against the expansion of the Children’s Health Insurance Program that is responsible for making sure that so many children who didn’t have previously health insurance have it now. Now, the final point I’ll make on this whole issue of government intrusion and mandates — it is absolutely true that I think it is important for government to crack down on insurance companies that are cheating their customers, that don’t give you the fine print, so you end up thinking that you’re paying for something and, when you finally get sick and you need it, you’re not getting it. And the reason that it’s a problem to go shopping state by state, you know what insurance companies will do? They will find a state — maybe Arizona, maybe another state — where there are no requirements for you to get cancer screenings, where there are no requirements for you to have to get pre-existing conditions, and they will all set up shop there. That’s how in banking it works. Everybody goes to Delaware, because they’ve got very — pretty loose laws when it comes to things like credit cards. And in that situation, what happens is, is that the protections you have, the consumer protections that you need, you’re not going to have available to you. That is a fundamental difference that I have with Senator McCain. He believes in deregulation in every circumstance. That’s what we’ve been going through for the last eight years. It hasn’t worked, and we need fundamental change.",0.11161,0.87346274,0.89710015,0.6609646,0.8711197,0.6913188,0.82875586,0.8004472
44,MCCAIN,I don’t believe that — did we hear the size of the fine?,0.019100413,0.16764005,0.08588872,0.91119885,0.07209374,0.17841814,0.038676813,0.43327832
45,MCCAIN,"Well, I thank you for that question, because there’s no doubt that history shows us that nations that are strong militarily over time have to have a strong economy, as well. And that is one of the challenges that America faces. But having said that, America — and we’ll hear a lot of criticism. I’ve heard a lot of criticism about America, and our national security policy, and all that, and much of that criticism is justified. But the fact is, America is the greatest force for good in the history of the world. My friends, we have gone to all four corners of the Earth and shed American blood in defense, usually, of somebody else’s freedom and our own.",0.05280026,0.9116956,0.76938456,0.5372555,0.6058923,0.5296206,0.61560297,0.92674625
46,MCCAIN,"So we are peacemakers and we’re peacekeepers. But the challenge is to know when the United States of American can beneficially effect the outcome of a crisis, when to go in and when not, when American military power is worth the expenditure of our most precious treasure. And that question can only be answered by someone with the knowledge and experience and the judgment, the judgment to know when our national security is not only at risk, but where the United States of America can make a difference in preventing genocide, in preventing the spread of terrorism, in doing the things that the United States has done, not always well, but we’ve done because we’re a nation of good. And I am convinced that my record, going back to my opposition from sending the Marines to Lebanon, to supporting our efforts in Kosovo and Bosnia and the first Gulf War, and my judgment, I think, is something that I’m — a record that I’m willing to stand on. Senator Obama was wrong about Iraq and the surge. He was wrong about Russia when they committed aggression against Georgia. And in his short career, he does not understand our national security challenges. We don’t have time for on-the-job training, my friends.",0.041915078,0.86955756,0.67552066,0.39292225,0.81210506,0.617567,0.752185,0.90388185
47,OBAMA,"Well, you know, Senator McCain, in the last debate and today, again, suggested that I don’t understand. It’s true. There are some things I don’t understand. I don’t understand how we ended up invading a country that had nothing to do with 9/11, while Osama Bin Laden and Al Qaeda are setting up base camps and safe havens to train terrorists to attack us. That was Senator McCain’s judgment and it was the wrong judgment. When Senator McCain was cheerleading the president to go into Iraq, he suggested it was going to be quick and easy, we’d be greeted as liberators. That was the wrong judgment, and it’s been costly to us. So one of the difficulties with Iraq is that it has put an enormous strain, first of all, on our troops, obviously, and they have performed heroically and honorably and we owe them an extraordinary debt of gratitude. But it’s also put an enormous strain on our budget. We’ve spent, so far, close to $700 billion and if we continue on the path that we’re on, as Senator McCain is suggesting, it’s going to go well over $1 trillion. We’re spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion. And we need that $10 billion a month here in the United States to put people back to work, to do all these wonderful things that Senator McCain suggested we should be doing, but has not yet explained how he would pay for. Now, Senator McCain and I do agree, this is the greatest nation on earth. We are a force of good in the world. But there has never been a nation in the history of the world that saw its economy decline and maintained its military superiority. And the strains that have been placed on our alliances around the world and the respect that’s been diminished over the last eight years has constrained us being able to act on something like the genocide in Darfur, because we don’t have the resources or the allies to do everything that we should be doing. That’s going to change when I’m president, but we can’t change it unless we fundamentally change Senator McCain’s and George Bush’s foreign policy. It has not worked for America.",0.16591948,0.907756,0.85058725,0.69976556,0.8603496,0.52780753,0.8448651,0.8835434
48,OBAMA,"Well, we may not always have national security issues at stake, but we have moral issues at stake. If we could have intervened effectively in the Holocaust, who among us would say that we had a moral obligation not to go in? If we could’ve stopped Rwanda, surely, if we had the ability, that would be something that we would have to strongly consider and act. So when genocide is happening, when ethnic cleansing is happening somewhere around the world and we stand idly by, that diminishes us.",0.10783285,0.49928698,0.7481554,0.76575387,0.46405444,0.07319631,0.44498122,0.679965
49,OBAMA,"And so I do believe that we have to consider it as part of our interests, our national interests, in intervening where possible. But understand that there’s a lot of cruelty around the world. We’re not going to be able to be everywhere all the time. That’s why it’s so important for us to be able to work in concert with our allies. Let’s take the example of Darfur just for a moment. Right now there’s a peacekeeping force that has been set up and we have African Union troops in Darfur to stop a genocide that has killed hundreds of thousands of people. We could be providing logistical support, setting up a no-fly zone at relatively little cost to us, but we can only do it if we can help mobilize the international community and lead. And that’s what I intend to do when I’m president.",0.08716487,0.87431914,0.84587544,0.48842382,0.79648983,0.25881764,0.800348,0.863324
50,MCCAIN,"Well, let me just follow up, my friends. If we had done what Senator Obama wanted done in Iraq, and that was set a date for withdrawal, which General Petraeus, our chief — chairman of our Joint Chiefs of Staff said would be a very dangerous course to take for America, then we would have had a wider war, we would have been back, Iranian influence would have increased, al Qaeda would have re- established a base. There was a lot at stake there, my friends. And I can tell you right now that Senator Obama would have brought our troops home in defeat. I’ll bring them home with victory and with honor and that is a fundamental difference. The United States of America, Tom, is the greatest force for good, as I said. And we must do whatever we can to prevent genocide, whatever we can to prevent these terrible calamities that we have said never again. But it also has to be tempered with our ability to beneficially affect the situation. That requires a cool hand at the tiller. This requires a person who understands what our — the limits of our capability are. We went in to Somalia as a peacemaking organization, we ended up trying to be — excuse me, as a peacekeeping organization, we ended up trying to be peacemakers and we ended up having to withdraw in humiliation. In Lebanon, I stood up to President Reagan, my hero, and said, if we send Marines in there, how can we possibly beneficially affect this situation? And said we shouldn’t. Unfortunately, almost 300 brave young Marines were killed. So you have to temper your decisions with the ability to beneficially affect the situation and realize you’re sending America’s most precious asset, American blood, into harm’s way. And, again, I know those situations. I’ve been in them all my life. And I can tell you right now the security of your young men and women who are serving in the military are my first priority right after our nation’s security. And I may have to make those tough decisions. But I won’t take them lightly. And I understand that we have to say never again to a Holocaust and never again to Rwanda. But we had also better be darn sure we don’t leave and make the situation worse, thereby exacerbating our reputation and our ability to address crises in other parts of the world.",0.15932569,0.89751595,0.8435371,0.6014257,0.87371343,0.63607323,0.8686648,0.8958361
51,OBAMA,"Katie, it’s a terrific question and we have a difficult situation in Pakistan. I believe that part of the reason we have a difficult situation is because we made a bad judgment going into Iraq in the first place when we hadn’t finished the job of hunting down bin Laden and crushing al Qaeda. So what happened was we got distracted, we diverted resources, and ultimately bin Laden escaped, set up base camps in the mountains of Pakistan in the northwest provinces there. They are now raiding our troops in Afghanistan, destabilizing the situation. They’re stronger now than at any time since 2001. And that’s why I think it’s so important for us to reverse course, because that’s the central front on terrorism. They are plotting to kill Americans right now. As Secretary Gates, the defense secretary, said, the war against terrorism began in that region and that’s where it will end. So part of the reason I think it’s so important for us to end the war in Iraq is to be able to get more troops into Afghanistan, put more pressure on the Afghan government to do what it needs to do, eliminate some of the drug trafficking that’s funding terrorism. But I do believe that we have to change our policies with Pakistan. We can’t coddle, as we did, a dictator, give him billions of dollars and then he’s making peace treaties with the Taliban and militants.",0.11150667,0.86907053,0.6998729,0.72123295,0.8330448,0.35461566,0.77348167,0.88438666
52,OBAMA,"What I’ve said is we’re going to encourage democracy in Pakistan, expand our nonmilitary aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants. And if we have Osama bin Laden in our sights and the Pakistani government is unable or unwilling to take them out, then I think that we have to act and we will take them out. We will kill bin Laden; we will crush Al Qaida. That has to be our biggest national security priority.",0.3389984,0.6198689,0.62783974,0.6656723,0.45237634,0.25015506,0.4863245,0.75620157
53,MCCAIN,"Well, Katie , thank you. You know, my hero is a guy named Teddy Roosevelt. Teddy Roosevelt used to say walk softly — talk softly, but carry a big stick. Senator Obama likes to talk loudly. In fact, he said he wants to announce that he’s going to attack Pakistan. Remarkable. You know, if you are a country and you’re trying to gain the support of another country, then you want to do everything you can that they would act in a cooperative fashion. When you announce that you’re going to launch an attack into another country, it’s pretty obvious that you have the effect that it had in Pakistan: It turns public opinion against us. Now, let me just go back with you very briefly. We drove the Russians out with — the Afghan freedom fighters drove the Russians out of Afghanistan, and then we made a most serious mistake. We washed our hands of Afghanistan. The Taliban came back in, Al Qaida, we then had the situation that required us to conduct the Afghan war. Now, our relations with Pakistan are critical, because the border areas are being used as safe havens by the Taliban and Al Qaida and other extremist organizations, and we have to get their support. Now, General Petraeus had a strategy, the same strategy — very, very different, because of the conditions and the situation — but the same fundamental strategy that succeeded in Iraq. And that is to get the support of the people. We need to help the Pakistani government go into Waziristan, where I visited, a very rough country, and — and get the support of the people, and get them to work with us and turn against the cruel Taliban and others. And by working and coordinating our efforts together, not threatening to attack them, but working with them, and where necessary use force, but talk softly, but carry a big stick.",0.19314334,0.881316,0.78345275,0.63567394,0.856625,0.56462914,0.81467384,0.8712319
54,OBAMA,"Tom, just a…",0.01834645,0.50845575,0.33486533,0.5575692,0.10932987,0.61494935,0.06350499,0.7521752
55,OBAMA,… just a quick follow-up on this. I think…,0.017466826,0.59408754,0.2707453,0.725832,0.06338342,0.5152022,0.061485674,0.7834606
56,MCCAIN,"If we’re going to have follow-ups, then I will want follow-ups, as well.",0.030741978,0.54517925,0.40077096,0.43910125,0.056164473,0.09404765,0.138233,0.7980979
57,MCCAIN,It’d be fine with me. It’d be fine with me.,0.025792383,0.4809408,0.3150431,0.06601366,0.06338342,0.45798835,0.039574955,0.57816774
58,OBAMA,Then let’s have one.,0.017215505,0.4809408,0.25140157,0.39910868,0.06957339,0.29427764,0.03338158,0.68471515
59,MCCAIN,It’d be fine with me.,0.02249265,0.5584605,0.38062236,0.091476426,0.08111562,0.45798835,0.037783217,0.67051303
60,OBAMA,"Just — just — just a quick follow-up, because I think — I think this is important.",0.016587202,0.59408754,0.355006,0.7353344,0.09317882,0.496272,0.09029133,0.8463693
61,OBAMA,"You’re doing a great job, Tom. Look, I — I want to be very clear about what I said. Nobody called for the invasion of Pakistan. Senator McCain continues to repeat this. What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should. Now, that I think has to be our policy, because they are threatening to kill more Americans. Now, Senator McCain suggests that somehow, you know, I’m green behind the ears and, you know, I’m just spouting off, and he’s somber and responsible.",0.2648175,0.8810698,0.7249722,0.73735297,0.67721736,0.44916433,0.55324537,0.8417529
62,MCCAIN,Thank you very much.,0.010429831,0.6660454,0.5121217,0.42085955,0.121110424,0.43171954,0.07387768,0.84902084
63,OBAMA,"Senator McCain, this is the guy who sang, “Bomb, bomb, bomb Iran,” who called for the annihilation of North Korea. That I don’t think is an example of “speaking softly.” This is the person who, after we had — we hadn’t even finished Afghanistan, where he said, “Next up, Baghdad.” So I agree that we have to speak responsibly and we have to act responsibly. And the reason Pakistan — the popular opinion of America had diminished in Pakistan was because we were supporting a dictator, Musharraf, had given him $10 billion over seven years, and he had suspended civil liberties. We were not promoting democracy. This is the kind of policies that ultimately end up undermining our ability to fight the war on terrorism, and it will change when I’m president.",0.23523538,0.8630059,0.6128323,0.5296796,0.73065007,0.47583184,0.67435515,0.8349824
64,MCCAIN,"And, Tom, if — if we’re going to go back and forth, I then — I’d like to have equal time to go — to respond to…",0.012503231,0.63283473,0.3051104,0.6836258,0.08111562,0.25881764,0.14602293,0.82595396
65,MCCAIN,… to — to — to…,0.0154562555,0.4809408,0.23239003,0.5246426,0.14423282,0.47583184,0.0497534,0.63488114
66,MCCAIN,"Not true. Not true. I have, obviously, supported those efforts that the United States had to go in militarily and I have opposed that I didn’t think so. I understand what it’s like to send young American’s in harm’s way. I say — I was joking with a veteran — I hate to even go into this. I was joking with an old veteran friend, who joked with me, about Iran. But the point is that I know how to handle these crises. And Senator Obama, by saying that he would attack Pakistan, look at the context of his words. I’ll get Osama bin Laden, my friends. I’ll get him. I know how to get him. I’ll get him no matter what and I know how to do it. But I’m not going to telegraph my punches, which is what Senator Obama did. And I’m going to act responsibly, as I have acted responsibly throughout my military career and throughout my career in the United States Senate. And we have fundamental disagreements about the use of military power and how you do it, and you just saw it in response to previous questions.",0.19029272,0.9221908,0.81389487,0.64782274,0.7215304,0.67953056,0.66854507,0.8828674
67,OBAMA,"I’ll be very brief. We are going to have to make the Iraqi government start taking more responsibility, withdraw our troops in a responsible way over time, because we’re going to have to put some additional troops in Afghanistan. General McKiernan, the commander in Afghanistan right now, is desperate for more help, because our bases and outposts are now targets for more aggressive Afghan — Taliban offenses. We’re also going to have to work with the Karzai government, and when I met with President Karzai, I was very clear that, “You are going to have to do better by your people in order for us to gain the popular support that’s necessary.” I don’t think he has to be a dictator. And we want a democracy in Afghanistan. But we have to have a government that is responsive to the Afghan people, and, frankly, it’s just not responsive right now.",0.13214645,0.8603526,0.76994586,0.6931103,0.77882916,0.4535681,0.70672137,0.85912514
68,MCCAIN,"General Petraeus has just taken over a position of responsibility, where he has the command and will really set the tone for the strategy and tactics that are used. And I’ve had conversations with him. It is the same overall strategy. Of course, we have to do some things tactically, some of which Senator Obama is correct on. We have to double the size of the Afghan army. We have to have a streamlined NATO command structure. We have to do a lot of things. We have to work much more closely with the Pakistanis. But most importantly, we have to have the same strategy, which Senator Obama said wouldn’t work, couldn’t work, still fails to admit that he was wrong about Iraq. He still will not admit that he was wrong about the strategy of the surge in Iraq, and that’s the same kind of strategy of go out and secure and hold and allow people to live normal lives. And once they feel secure, then they lead normal, social, economic, political lives, the same thing that’s happening in Iraq today. So I have confidence that General Petraeus, working with the Pakistanis, working with the Afghans, doing the same job that he did in Iraq, will again. We will succeed and we will bring our troops home with honor and victory and not in defeat.",0.063423134,0.89243317,0.70872563,0.67889196,0.83469164,0.59809005,0.8229188,0.8928852
69,MCCAIN,"First of all, as I say, I don’t think that — we’re not going to have another Cold War with Russia. But have no doubt that Russia’s behavior is certainly outside the norms of behavior that we would expect for nations which are very wealthy, as Russia has become, because of their petro dollars. Now, long ago, I warned about Vladimir Putin. I said I looked into his eyes and saw three letters, a K, a G and a B. He has surrounded himself with former KGB apparatchiks. He has gradually repressed most of the liberties that we would expect for nations to observe, and he has exhibited most aggressive behavior, obviously, in Georgia. I said before, watch Ukraine. Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union. We’ve got to show moral support for Georgia.",0.1991664,0.78253055,0.69812304,0.2065252,0.62984335,0.4803331,0.55273765,0.79692394
70,MCCAIN,"We’ve got to show moral support for Ukraine. We’ve got to advocate for their membership in NATO. We have to make the Russians understand that there are penalties for these this kind of behavior, this kind of naked aggression into Georgia, a tiny country and a tiny democracy. And so, of course we want to bring international pressures to bear on Russia in hopes that that will modify and eventually change their behavior. Now, the G-8 is one of those, but there are many others. But the Russians must understand that these kinds of actions and activities are not acceptable and hopefully we will use the leverage, economic, diplomatic and others united with our allies, with our allies and friends in Europe who are equally disturbed as we are about their recent behaviors.",0.121732734,0.8331391,0.80467004,0.5271598,0.5301707,0.09404765,0.59785306,0.8700206
71,MCCAIN,"It will not be a re-ignition of the Cold War, but Russia is a challenge.",0.11036996,0.23565333,0.20029442,0.080540396,0.13093169,0.08501253,0.2222797,0.5934472
72,OBAMA,"Well, the resurgence of Russia is one of the central issues that we’re going to have to deal with in the next presidency. And for the most part I agree with Senator McCain on many of the steps that have to be taken. But we can’t just provide moral support. We’ve got to provide moral support to the Poles and Estonia and Latvia and all of the nations that were former Soviet satellites. But we’ve also got to provide them with financial and concrete assistance to help rebuild their economies. Georgia in particular is now on the brink of enormous economic challenges. And some say that that’s what Putin intended in the first place. The other thing we have to do, though, is we’ve got to see around the corners. We’ve got to anticipate some of these problems ahead of time. You know, back in April, I put out a statement saying that the situation in Georgia was unsustainable because you had Russian peacekeepers in these territories that were under dispute. And you knew that if the Russians themselves were trying to obtain some of these territories or push back against Georgia, that that was not a stable situation. So part of the job of the next commander-in-chief, in keeping all of you safe, is making sure that we can see some of the 21st Century challenges and anticipate them before they happen. We haven’t been doing enough of that. We tend to be reactive. That’s what we’ve been doing over the last eight years and that has actually made us more safe. That’s part of what happened in Afghanistan, where we rushed into Iraq and Senator McCain and President Bush suggested that it wasn’t that important to catch bin Laden right now and that we could muddle through, and that has cost us dearly. We’ve got to be much more strategic if we’re going to be able to deal with all of the challenges that we face out there. And one last point I want to make about Russia. Energy is going to be key in dealing with Russia. If we can reduce our energy consumption, that reduces the amount of petro dollars that they have to make mischief around the world. That will strengthen us and weaken them when it comes to issues like Georgia.",0.05255287,0.882178,0.7958873,0.651571,0.8814113,0.16817981,0.8641838,0.8798131
73,OBAMA,I think they’ve engaged in an evil behavior and I think that it is important that we understand they’re not the old Soviet Union but they still have nationalist impulses that I think are very dangerous.,0.20056234,0.7378309,0.7169623,0.46364117,0.30772895,0.29427764,0.3699286,0.67523175
74,MCCAIN,Maybe.,0.009487377,0.65557843,0.43804434,0.5690662,0.17851025,0.52780753,0.070717715,0.72013307
75,MCCAIN,"Depends on how we respond to Russia and it depends on a lot of things. If I say yes, then that means that we’re reigniting the old Cold War. If I say no, it ignores their behavior. Obviously energy is going to be a big, big factor. And Georgia and Ukraine are both major gateways of energy into Europe. And that’s one of the reasons why it’s in our interest. But the Russians, I think we can deal with them but they’ve got to understand that they’re facing a very firm and determined United States of America that will defend our interests and that of other countries in the world.",0.103494145,0.680065,0.6128323,0.4912762,0.59294456,0.08413648,0.62645894,0.7141184
76,MCCAIN,"Well, thank you, Terry . And thank you for your service to the country. I want to say, everything I ever learned about leadership I learned from a chief petty officer. And I thank you, and I thank you, my friend. Thanks for serving. Let — let — let me say that we obviously would not wait for the United Nations Security Council. I think the realities are that both Russia and China would probably pose significant obstacles. And our challenge right now is the Iranians continue on the path to acquiring nuclear weapons, and it’s a great threat. It’s not just a threat — threat to the state of Israel. It’s a threat to the stability of the entire Middle East. If Iran acquires nuclear weapons, all the other countries will acquire them, too. The tensions will be ratcheted up. What would you do if you were the Israelis and the president of a country says that they are — they are determined to wipe you off the map, calls your country a stinking corpse? Now, Senator Obama without precondition wants to sit down and negotiate with them, without preconditions. That’s what he stated, again, a matter of record. I want to make sure that the Iranians are put enough — that we put enough pressure on the Iranians by joining with our allies, imposing significant, tough sanctions to modify their behavior. And I think we can do that. I think, joining with our allies and friends in a league of democracies, that we can effectively abridge their behavior, and hopefully they would abandon this quest that they are on for nuclear weapons. But, at the end of the day, my friend, I have to tell you again, and you know what it’s like to serve, and you know what it’s like to sacrifice, but we can never allow a second Holocaust to take place.",0.08083374,0.91352487,0.8440051,0.6254409,0.80048954,0.54791564,0.7882295,0.90356433
77,OBAMA,"Well, Terry, first of all, we honor your service, and we’re grateful for it. We cannot allow Iran to get a nuclear weapon. It would be a game-changer in the region. Not only would it threaten Israel, our strongest ally in the region and one of our strongest allies in the world, but it would also create a possibility of nuclear weapons falling into the hands of terrorists. And so it’s unacceptable. And I will do everything that’s required to prevent it. And we will never take military options off the table. And it is important that we don’t provide veto power to the United Nations or anyone else in acting in our interests. It is important, though, for us to use all the tools at our disposal to prevent the scenario where we’ve got to make those kinds of choices. And that’s why I have consistently said that, if we can work more effectively with other countries diplomatically to tighten sanctions on Iran, if we can reduce our energy consumption through alternative energy, so that Iran has less money, if we can impose the kinds of sanctions that, say, for example, Iran right now imports gasoline, even though it’s an oil-producer, because its oil infrastructure has broken down, if we can prevent them from importing the gasoline that they need and the refined petroleum products, that starts changing their cost-benefit analysis. That starts putting the squeeze on them. Now, it is true, though, that I believe that we should have direct talks — not just with our friends, but also with our enemies — to deliver a tough, direct message to Iran that, if you don’t change your behavior, then there will be dire consequences. If you do change your behavior, then it is possible for you to re-join the community of nations. Now, it may not work. But one of the things we’ve learned is, is that when we take that approach, whether it’s in North Korea or in Iran, then we have a better chance at better outcomes. When President Bush decided we’re not going to talk to Iran, we’re not going to talk to North Korea, you know what happened? Iran went from zero centrifuges to develop nuclear weapons to 4,000. North Korea quadrupled its nuclear capability. We’ve got to try to have talks, understanding that we’re not taking military options off the table.",0.1537979,0.85313296,0.7939064,0.59894854,0.8428841,0.35939986,0.871983,0.8553085
78,OBAMA,"My wife, Michelle, is there and she could give you a much longer list than I do. And most of the time, I learn it by asking her. But, look, the nature of the challenges that we’re going to face are immense and one of the things that we know about the presidency is that it’s never the challenges that you expect. It’s the challenges that you don’t that end up consuming most of your time. But here’s what I do know. I know that I wouldn’t be standing here if it weren’t for the fact that this country gave me opportunity. I came from very modest means. I had a single mom and my grandparents raised me and it was because of the help of scholarships and my grandmother scrimping on things that she might have wanted to purchase and my mom, at one point, getting food stamps in order for us to put food on the table. Despite all that, I was able to go to the best schools on earth and I was able to succeed in a way that I could not have succeeded anywhere else in this country. The same is true for Michelle and I’m sure the same is true for a lot of you. And the question in this election is: are we going to pass on that same American dream to the next generation? Over the last eight years, we’ve seen that dream diminish. Wages and incomes have gone down. People have lost their health care or are going bankrupt because they get sick. We’ve got young people who have got the grades and the will and the drive to go to college, but they just don’t have the money. And we can’t expect that if we do the same things that we’ve been doing over the last eight years, that somehow we are going to have a different outcome. We need fundamental change. That’s what’s at stake in this election. That’s the reason I decided to run for president, and I’m hopeful that all of you are prepared to continue this extraordinary journey that we call America. But we’re going to have to have the courage and the sacrifice, the nerve to move in a new direction. Thank you.",0.077668175,0.9053041,0.86435384,0.41152728,0.83934325,0.79398906,0.800348,0.8910689
